Topic,Count,Name,Representation,Representative_Docs
191,185,191_fault_diagnosis_vibration_bearing,"['fault', 'diagnosis', 'vibration', 'bearing', 'bear', 'industrial', 'motor', 'detection', 'maintenance', 'signal']","['comparison residual base method fault detection important initial step fault detection complex industrial system gain understanding health condition subsequently continuous monitoring health condition crucial observe evolution track change time isolate fault fault typically rare occurrence essential perform monitoring unsupervised manner approach propose detect fault unsupervised manner distinguish different potential fault type study perform comprehensive comparison residual base approach autoencoder input output model establish mapping operating condition sensor reading explore sensor wise residual aggregate residual entire system method performance evaluation focus task health indicator construction fault detection health indicator interpretation perform comparison utilize commercial modular aero propulsion system simulation c mapss dynamical model specifically subset turbofan engine dataset contain different fault type model train exclusively healthy datum fault detection achieve apply threshold determine base healthy condition detection result reveal model capable detect fault average delay cycle maintain low false positive rate fault detection performance similar model input output model provide well interpretability potential fault type possible faulty component', 'image base novel fault detection deep learning classifier hierarchical label important characteristic modern fault classification system ability flag system face previously unseen fault type work consider unknown fault detection capability deep neural network base fault classifier specifically propose methodology available label fault taxonomy increase unknown fault detection performance sacrifice model performance achieve propose utilize soft label technique improve state art deep novel fault detection technique training process novel hierarchically consistent detection statistic online novel fault detection finally demonstrate increase detection performance novel fault detection inspection image hot steel rolling process result replicate multiple scenario baseline detection method', 'deep learning base fault identification condition monitoring vibration base condition monitor technique commonly identify fault roll element bearing accuracy speed fault detection procedure critical performance measure condition monitoring delay especially important remote condition monitoring time sensitive industrial application exist method focus accuracy little attention give inference time fault identification process paper address gap present convolutional neural network cnn base approach real time fault identification roll element bearing encode raw vibration signal dimensional image encoding method use cnn classify category bear fault type size analyse interplay fault identification accuracy processing time training evaluation use bear failure cwru dataset']"
192,183,192_ood_detection_distribution_outlier,"['ood', 'detection', 'distribution', 'outlier', 'sample', 'outli', 'class', 'datum', 'training', 'method']","['distribution detection implicit outli transformation outlier exposure oe powerful distribution ood detection enhance detection capability model fine tune surrogate ood datum surrogate datum typically deviate test ood datum performance oe face unseen ood datum weaken address issue propose novel oe base approach make model perform unseen ood situation unseen ood case lead min max learning scheme search synthesize ood datum lead bad judgment learn ood datum uniform performance ood detection realization bad ood datum synthesize transform original surrogate one specifically associate transform function learn implicitly base novel insight model perturbation lead datum transformation methodology offer efficient way synthesize ood datum benefit detection model surrogate ood datum conduct extensive experiment ood detection setup demonstrate effectiveness method advanced counterpart', 'meta ood learn continuously adaptive ood detection distribution ood detection crucial modern deep learning application identify alert ood sample test make prediction current ood detection method significant progress distribution d ood sample draw static distribution unrealistic apply real world system undergo continuous variation shift d ood distribution time effective application real world system development ood detection method adapt dynamic evolving distribution essential paper propose novel realistic setting call continuously adaptive distribution caood detection target develop ood detection model enable dynamic quick adaptation new arrive distribution insufficient d sample deployment time address caood develop meta ood learning mol design learning adapt diagram good initialize ood detection model learn training process testing process mol ensure ood detection performance shift distribution quickly adapt new distribution adaptation extensive experiment ood benchmark endorse effectiveness method preserve d classification accuracy ood detection performance continuously shift distribution', 'rethink distribution ood detection mask image modeling need core distribution ood detection learn distribution d representation distinguishable ood sample previous work apply recognition base method learn d feature tend learn shortcut instead comprehensive representation work find surprisingly simply reconstruction base method boost performance ood detection significantly deeply explore main contributor ood detection find reconstruction base pretext task potential provide generally applicable efficacious prior benefit model learn intrinsic data distribution d dataset specifically mask image modeling pretext task ood detection framework mood bell whistle mood outperform previous sota class ood detection multi class ood detection near distribution ood detection defeat shot class outlier exposure ood detection include ood sample detection']"
193,182,193_serverless_cloud_faas_container,"['serverless', 'cloud', 'faas', 'container', 'microservice', 'resource', 'service', 'kubernete', 'workload', 'computing']","['energy efficient scheduling serverless system serverless computing refer function service faas cloud computing model attract significant attention widely adopt recent year serverless computing model offer intuitive event base interface make development deployment scalable cloud base application easy cost effective important aspect examine system energy consumption application execution way deal issue schedule function invocation energy efficient way efficient scheduling application multi tenant environment like faas system pose significant challenge trade server energy usage hosted function performance requirement need take consideration work propose energy efficient scheduler orchestrate execution serverless function minimize energy consumption satisfy application performance demand approach consider real time performance measurement historical datum apply novel dvfs technique minimize energy consumption detailed experimental evaluation realistic workload local cluster illustrate working benefit approach', 'orchestrate execution serverless function hybrid cloud recent year serverless computing especially function service faas rapidly grow popularity cloud programming model serverless computing model provide intuitive interface develop cloud base application development deployment scalable microservice easy cost effective increase number batch process application deploy pipeline comprise sequence function meet deadline target practical paper present hybrid cloud scheduler hcs orchestrate execution serverless batch process pipeline deploy heterogeneous infrastructure framework enable developer automatically schedule execute batch process application heterogeneous environment private edge public cloud serverless infrastructure ii benefit cost reduction utilization resource private cluster iii significantly improve probability meet deadline requirement application experimental evaluation demonstrate efficiency benefit approach', 'imaginary machine serverless model cloud application serverless function service faas platform provide application resource highly elastic quick instantiate account fine granularity need explicit runtime resource orchestration combination core property underpin success popularity serverless faas paradigm benefit available cloud application design networked virtual machine container environment cloud application advantage highly elastic resource serverless require run time orchestration system operate suffer low resource utilization additional management complexity cost relative faas serverless counterpart propose imaginary machine new serverless model cloud application model expose highly elastic resource serverless platform traditional network host model cloud application expect eliminate need explicit run time orchestration transparently manage application resource base signal generate cloud application execution imaginary machine model unmodified cloud application serverless application base network host model benefit highly elastic resource require runtime orchestration like specialized serverless faas counterpart promise increase resource utilization reduce management cost']"
194,181,194_fog_computing_service_edge,"['fog', 'computing', 'service', 'edge', 'qoe', 'mec', 'streaming', 'latency', 'resource', 'offload']","['redundancy management fast service rate edge computing system edge computing operate cloud end user strive provide low latency computing service simultaneous user redundant use multiple edge node reduce latency edge system operate uncertain environment edge system limit computing storage resource direct resource compute job block execution pass execution cloud increase latency paper use average system computing time block probability evaluate edge system performance analyze optimal resource allocation accordingly propose block probability average system time optimization algorithm simulation result algorithm significantly outperform benchmark different service time distribution optimal replication factor change vary parameter system', 'deep reinforcement learning base scheduling optimize system load response time edge fog computing environment edge fog computing distribute computing paradigm satisfy low latency requirement increase number iot application mainstream computing paradigm iot application large number iot application require execution edge fog resource server overload disrupt edge fog server negatively affect iot application response time iot application compose dependent component incur extra constraint execution edge fog computing environment iot application inherently dynamic stochastic efficient adaptive scheduling iot application heterogeneous edge fog computing environment paramount importance limited computational resource edge fog server impose extra burden apply optimal computationally demand technique overcome challenge propose deep reinforcement learning base iot application scheduling algorithm call drli adaptively efficiently optimize response time heterogeneous iot application balance load edge fog server implement drli practical scheduler function service framework create edge fog cloud integrate serverless computing environment result obtain extensive experiment drli significantly reduce execution cost iot application term load balancing response time weight cost respectively compare metaheuristic algorithm reinforcement learn technique', 'fog computing iot overview architecture application fog computing emerge technology field network service datum transfer device perform kind activity fog computing extended concept cloud computing work internet thing iot cloud data center reduce communication gap fog computing possible decrease latency low network congestion fog computing go research trend possibility efficient network service exist fog computing describe cloud type platform have similar service datum computation datum storage application service fundamentally different decentralize paper comprehensive survey fog computing iot describe fog computing architecture analyze different benefit application analyze security aspect fog computing iot necessary important kind technology datum communication system']"
195,180,195_teacher_distillation_kd_student,"['teacher', 'distillation', 'kd', 'student', 'knowledge', 'logit', 'transfer', 'model', 'loss', 'training']","['improve knowledge distillation utilize backward pass knowledge neural network knowledge distillation kd prominent technique model compression method knowledge large network teacher distil model student usually significantly few parameter kd try well match output student model teacher model base knowledge extract forward pass teacher network conventional kd effective match network give data point guarantee model match area training sample work address problem generate new auxiliary training sample base extract knowledge backward pass teacher area student diverge greatly teacher compute difference teacher student generate new data sample maximize divergence perturb data sample direction gradient difference student teacher augment training set add auxiliary improve performance kd significantly lead close match student teacher approach datum sample come discrete domain application natural language processing nlp language understanding trivial technique successfully application evaluate performance method task computer vision nlp domain get promise result', 'self evolution knowledge distillation llm base machine translation knowledge distillation kd show great promise transfer knowledge large teacher model small student model exist kd strategy large language model minimize output distribution student teacher model indiscriminately token overlook imbalance nature token vary transfer difficulty response propose distillation strategy call self evolution kd core approach involve dynamically integrate teacher distribution hot distribution ground truth student distribution prior knowledge promote distillation process adjust ratio prior knowledge base token learn difficulty fully leverage teacher model potential experimental result method bring average improvement approximately sacrebleu point translation direction test set analysis indicate improvement come well knowledge transfer teacher confirm hypothesis', 'teacher student architecture knowledge distillation survey deep neural network dnn show strong capacity solve large scale problem area dnn hard deploy real world system voluminous parameter tackle issue teacher student architecture propose simple student network parameter achieve comparable performance deep teacher network parameter recently teacher student architecture effectively widely embrace knowledge distillation kd objective include knowledge compression knowledge expansion knowledge adaptation knowledge enhancement help teacher student architecture current study able achieve multiple distillation objective lightweight generalized student network different exist kd survey primarily focus knowledge compression survey explore teacher student architecture multiple distillation objective survey present introduction knowledge representation correspond optimization objective additionally provide systematic overview teacher student architecture representative learning algorithm effective distillation scheme survey summarize recent application teacher student architecture multiple purpose include classification recognition generation ranking regression lastly potential research direction kd investigate focus architecture design knowledge quality theoretical study regression base learning respectively comprehensive survey industry practitioner academic community gain valuable insight guideline effectively design learning apply teacher student architecture distillation objective']"
196,177,196_graph_group_cayley_vertex,"['graph', 'group', 'cayley', 'vertex', 'transitive', 'finite', 'subgroup', 'prime', 'automorphism', 'digraph']","['coloring cayley graph cayley graph graph algebraic structure typically group group like structure paper obtain result cayley graph cyclic group power cycle cayley graph non abelian group vertex edge total coloring cayley graph gyrogroup', 'cayley graph paper introduce concept graph graph call extension degree splitting field characteristic polynomial rational field equal prove set finite connected graph give algebraic degree maximum degree finite graph integral one graph eigenvalue integer study cayley graph finite group respect cayley set union conjugacy class general result completely characterize finite abelian group have connected cayley graph valency furthermore classify finite group cayley graph bounded valency', 'find automorphism group double coset graph cayley graph equivalent long know vertex transitive graph isomorphic double coset graph h transitive group vertex stabilizer subset automorphism group cayley graph connection set obtain automorphism group h vice versa isomorphism problem double coset graph equivalent isomorphism problem cayley graph provide know group fix cayley graph cayley graph main tool recognition theorem recognize cayley graph group wreath product graph base connection set']"
197,176,197_speech_speaker_tts_voice,"['speech', 'speaker', 'tts', 'voice', 'vc', 'prosody', 'conversion', 'shot', 'timbre', 'style']","['zmm tts zero shot multilingual multispeaker speech synthesis condition self supervise discrete speech representation neural text speech tts achieve human like synthetic speech single speaker single language synthesis multilingual tts system limit resource rich language lack large pair text studio quality audio datum tts system typically build single speaker voice grow interest develop system synthesize voice new speaker second speech paper present zmm tts multilingual multispeaker framework utilize quantize latent speech representation large scale pre train self supervise model paper combine text base speech base self supervise learning model multilingual speech synthesis propose model zero shot generalization ability unseen speaker unseen language conduct comprehensive subjective objective evaluation series experiment model prove effective term speech naturalness similarity see unseen speaker high resource language test efficiency method hypothetically low resource language result promise indicate propose approach synthesize audio intelligible high degree similarity target speaker voice training datum new unseen language', 'noise robust zero shot text speech synthesis condition self supervise speech representation model adapter zero shot text speech tts method base speaker embedding extract reference speech self supervise learning ssl speech representation reproduce speaker characteristic accurately approach suffer degradation speech synthesis quality reference speech contain noise paper propose noise robust zero shot tts method incorporate adapter ssl model fine tune tts model noisy reference speech addition improve performance adopt speech enhancement se end improvement propose ssl base zero shot tts achieve high quality speech synthesis noisy reference speech objective subjective evaluation confirm propose method highly robust noise reference speech effectively work combination se', 'bridge gap semantic acoustic representation speech hierarchical variational inference zero shot speech synthesis large language model speech synthesis widely adopt zero shot speech synthesis require large scale datum possess limitation previous autoregressive speech model include slow inference speed lack robustness paper propose fast strong zero shot speech synthesizer text speech tts voice conversion vc verify hierarchical speech synthesis framework significantly improve robustness expressiveness synthetic speech furthermore significantly improve naturalness speaker similarity synthetic speech zero shot speech synthesis scenario text speech adopt text vec framework generate self supervise speech representation representation base text representation prosody prompt generate speech generate vector voice prompt introduce high efficient speech super resolution framework khz khz experimental result demonstrate hierarchical variational autoencoder strong zero shot speech synthesizer give outperform llm base diffusion base model achieve human level quality zero shot speech synthesis audio sample source code available']"
198,175,198_mcmc_langevin_monte_carlo,"['mcmc', 'langevin', 'monte', 'carlo', 'markov', 'metropolis', 'sampler', 'chain', 'distribution', 'sampling']","['optimal ricci curvature markov chain monte carlo method finite state construct new markov chain monte carlo method finite state optimal choice acceptance rejection ratio function prove construct continuous time markov jumping process global time convergence rate distance convergence rate half independent target distribution example method recover metropolis hasting algorithm point state form new algorithm sample general target distribution numerical example present demonstrate effectiveness propose algorithm', 'calculus markov chain monte carlo study approximation algorithms markov chain monte carlo mcmc algorithm base construction markov chain transition probability leave invariant probability distribution interest work look transition probability function invariant distribution develop notion derivative invariant distribution mcmc kernel build concept set tool refer markov chain monte carlo calculus allow compare markov chain different invariant distribution suitable class refer mean value inequality explain mcmc calculus provide natural framework study algorithm approximation invariant distribution illustrate tool develop prove convergence interact sequential mcmc algorithm finally discuss similar idea framework', 'large deviation principle empirical measure metropolis hasting chain sample give target distribution markov chain monte carlo mcmc sampling relie construct ergodic markov chain target distribution invariant measure mcmc method important question evaluate efficiency approach consider associate empirical measure fast converge stationary distribution underlie markov process recently question consider perspective large deviation theory different type mcmc method include non reversible metropoli hasting finite state space non reversible langevin sampler zig zag sampler parallell tempering approach base large deviation prove successful analyse exist method design new efficient one metropolis hasting algorithm general state space workhorse mcmc sampling technique available analyse performance underlie markov chain dynamic violate condition prove exist large deviation result empirical measure markov chain extend method build idea metropolis hasting metropolis adjust langevin method abc mcmc paper step large deviation base analysis metropolis hastings like method prove large deviation principle empirical measure metropolis hasting chain addition characterize rate function property term rejection metropolis hastings dynamic']"
199,174,199_query_index_search_join,"['query', 'index', 'search', 'join', 'neighbor', 'ann', 'cardinality', 'approximate', 'near', 'database']","['learn index improve time series indexing performance embed sensor device efficiently query datum embed sensor iot device challenge give limited memory cpu resource increase volume collect datum critical process filter manipulate datum edge device collect improve efficiency reduce network transmission exist embed index structure adapt data distribution characteristic paper demonstrate apply learn index develop space efficient summary datum dramatically improve query performance predictability learn index base linear approximation reduce query o improve query throughput factor require kilobyte ram experimental result variety time series data set demonstrate advantage learn index considerably improve state art index algorithm', 'fast approximate near neighbor search dynamic exploration graph continuous refinement approximate near neighbor search graph base algorithm show offer good trade accuracy search time propose dynamic exploration graph deg significantly outperform exist algorithm term search exploration efficiency combine new idea single undirected regular graph incrementally build partially replace exist edge integrate new vertex update old neighborhood time secondly edge optimization algorithm continuously improve quality graph combine ongoing refinement graph construction process lead organize graph structure time result increase search efficiency predictable index size guarantee connectivity reachability vertex dynamic graph structure addition investigate exist graph base search system handle index query seed vertex search query exploration task despite good starting point necessarily easy high efficiency approximate near neighbor search ann automatically imply good performance exploratory search extensive experiment new dynamic exploration graph outperform exist algorithm significantly index unindexed query', 'add domain knowledge query drive learn database recent year cardinality estimation emerge alternative traditional query optimization method train machine learning model observe query performance learn cardinality estimation technique accurately predict query cardinality cost account skew correlate predicate factor traditional method struggle capture query drive learn cardinality estimator dependent sample workload require vast amount label query state art query drive technique significant unpredictable error query outside distribution training set distribution error mitigate incorporate knowledge traditional query optimizer value cardinality base key foreign key relationship range predicate generally inclusion functional dependency develop method supervised query drive learn query optimization base constraint experimentally demonstrate technique increase learn query optimizer accuracy cardinality estimation reduce reliance massive label query improve robustness query end end performance']"
200,173,200_food_recipe_dietary_ingredient,"['food', 'recipe', 'dietary', 'ingredient', 'health', 'nutritional', 'nutrition', 'stress', 'meal', 'wearable']","['personalize food image classification benchmark dataset new baseline food image classification fundamental step image base dietary assessment enable automate nutrient analysis food image current method employ deep neural network train generic food image dataset reflect dynamism real life food consumption pattern food image appear sequentially time reflect progression individual consume personalize food classification aim address problem train deep neural network food image reflect consumption pattern individual problem explore lack benchmark dataset individualized food consumption pattern difficulty data collection work introduce benchmark personalized dataset include personal create base survey daily dietary pattern participant real world vfnpersonal develop base dietary study addition propose new framework personalized food image classification leverage self supervise learning temporal image feature information method evaluate benchmark dataset show improve performance compare exist work dataset available', 'muti stage hierarchical food classification food image classification serve fundamental critical step image base dietary assessment facilitate nutrient intake analysis capture food image exist work food classification predominantly focus predict food type contain direct nutritional composition information limitation arise inherent discrepancy nutrition database task associate food item respective information work aim classify food item align nutrition database end introduce vfn nutrient dataset annotate food image vfn food item include nutritional composition information annotation food item discriminative food type create hierarchical structure dataset food item annotation solely base nutritional composition information visual relation pose significant challenge apply deep learning base technique classification address issue propose multi stage hierarchical framework food item classification iteratively cluster merge food item training process allow deep model extract image feature discriminative label method evaluate vfn nutrient dataset achieve promising result compare exist work term food type food item classification', 'cheffusion multimodal foundation model integrate recipe food image generation significant work conduct domain food computing study typically focus single task t instruction generation food title ingredient t recipe generation food image food image generation recipe approach integrate modality simultaneously address gap introduce novel food computing foundation model achieve true multimodality encompass task t t t leverage large language model llm pre train image encoder decoder model model perform diverse array food computing relate task include food understanding food recognition recipe generation food image generation compare previous model foundation model demonstrate significantly broad range capability exhibit superior performance particularly food image generation recipe generation task open sourced cheffusion github']"
201,173,201_blood_cardiac_hemodynamic_artery,"['blood', 'cardiac', 'hemodynamic', 'artery', 'flow', 'stent', 'aneurysm', 'heart', 'aortic', 'coronary']","['influence non newtonian behavior blood hemodynamic past bileaflet mechanical heart valve study employ extensive dimensional direct numerical simulation dns investigate influence blood non newtonian behavior hemodynamic bileaflet mechanical heart valve steady inflow physiologically realistic pulsatile flow condition steady inflow condition study reveal blood rheology impact velocity pressure field variation value clinically important surface time average parameter like wall shear stress wss pressure recovery notably influence pronounce low reynold number gradually diminish reynold number increase instance surface average wss value obtain non newtonian shear thin power law model exceed obtain newtonian model difference reach reduce correspondingly pressure recovery downstream valve leaflet low shear thin blood constant viscosity difference decrease reynold number increase hand pulsatile flow condition jet form leaflet valve housing wall short steady inflow condition additionally surface average wall shear stress blood damage bd parameter value high difference respectively peak stage cardiac cycle especially blood exhibit non newtonian yield stress characteristic compare shear thinning constant viscosity characteristic blood non newtonian behavior include shear thin yield stress behavior exert considerable influence hemodynamic mechanical heart valve', 'multiscale constitutive framework blood flow modeling asymptotic limit numerical method paper multiscale constitutive framework dimensional blood flow modeling present discuss analyze asymptotic limit propose model show different type blood propagation phenomena artery vein describe appropriate choice scale parameter relate distinct characterization fluid structure interaction mechanism elastic viscoelastic exist vessel wall blood flow asymptotic limit know blood flow model literature recover additionally analyze perturbation local elastic equilibrium system new viscoelastic blood flow model derive propose approach highly flexible suitable study human cardiovascular system compose vessel high morphological mechanical variability result multiscale hyperbolic model blood flow solve asymptotic preserve implicit explicit runge kutta finite volume method ensure consistency numerical scheme different asymptotic limit mathematical model affect choice time step restriction relate smallness scale parameter numerical test confirm validity propose methodology include case study investigate hemodynamic thoracic aorta presence stent', 'multi component multi physics computational model solve couple cardiac electromechanic vascular haemodynamic circulatory system comprise heart blood vessel vital nutrient transport waste removal homeostasis traditional computational model treat cardiac electromechanic blood flow dynamic separately overlook integrate nature system paper present innovative approach couple electromechanical model heart fluid mechanic model vascular blood flow file base partitioned coupling scheme model run independently share essential datum intermediate file validate approach solver develop separate research group target disparate dynamical scale employ distinct discretisation scheme implement different programming language numerical simulation idealised realistic anatomy coupling scheme reliable require minimal additional computation time relative advance individual time step heart blood flow model notably couple model predicts muscle displacement aortic wall shear stress differently standalone model highlight importance coupling cardiac vascular dynamic cardiovascular simulation demonstrate model potential medical application simulate effect myocardial scar downstream vascular flow study present paradigm case build virtual human model digital twin productive collaboration team complementary expertise']"
202,172,202_battery_lithium_ion_soh,"['battery', 'lithium', 'ion', 'soh', 'degradation', 'cell', 'soc', 'voltage', 'life', 'health']","['battery graphnet relational learn lithium ion life estimation battery life estimation critical optimize battery performance guarantee minimal degradation well efficiency reliability battery power system exist method predict remain useful lithium ion battery lib neglect relational dependency battery parameter model nonlinear degradation trajectory present battery graphnet framework jointly learn incorporate discrete dependency graph structure battery parameter capture complex interaction graph learn algorithm model intrinsic battery degradation rul prognosis propose method outperform popular method significant margin publicly available battery dataset achieve sota performance report ablation study support efficacy approach', 'cycle life prediction lithium ion battery machine learning battery dynamic system complicated nonlinear age highly dependent cell design chemistry manufacturing operational condition prediction battery cycle life estimation age state important accelerate battery testing understanding battery degrade testing battery management system rely real time model onboard diagnostic prognostic safe operation estimate state health remain useful life battery important optimize performance use resource optimally tutorial begin overview principle machine learning hybrid battery model typical pipeline development interpretable machine learning model explain showcase cycle life prediction laboratory testing datum highlight challenge machine learning model motivate incorporation physics hybrid modeling approach need decipher age trajectory battery require datum work physics battery degradation tutorial close discussion generalization research direction', 'transformer base capacity prediction lithium ion battery datum augmentation lithium ion battery pivotal technological advancement transportation electronic clean energy storage optimal operation safety battery require proper reliable estimation battery capacity monitor state health current method estimate capacity fail adequately account long term temporal dependency key variable voltage current temperature associate battery aging degradation study explore usage transformer network enhance estimation battery capacity develop transformer base battery capacity prediction model account long term short term pattern battery datum tackle data scarcity issue datum augmentation increase data size help improve performance model propose method validate benchmark dataset simulation result effectiveness datum augmentation transformer network improve accuracy robustness battery capacity prediction']"
203,169,203_job_queue_server_scheduling,"['job', 'queue', 'server', 'scheduling', 'arrival', 'service', 'schedule', 'time', 'customer', 'queueing']","['optimal server allocation moldable job concave speed large proportion job submit modern computing cluster datum center parallelizable capable run flexible number computing core server allocate server job result high speed job execution reduce number server available job bad case result incoming job find available server run immediately arrival key question address optimally allocate server job average execution time job minimize ii job find server immediately arrival address question consider system server job parallelizable server speed function job concave increase job find available server entry block lose propose simple server allocation scheme achieve minimum average execution time accepted job ensure block probability job vanishe system large n result establish traffic condition heterogeneous workload prove result employ stein method yield non asymptotic bound block probability mean execution time furthermore simulation performance scheme insensitive distribution job execution time', 'performance large loss system adaptive multiserver job paper study system job request split flexible number sub job maximum limit number sub job job split depend number available server find arrival sub job job process parallel different server lead linear speed job refer job adaptive multi server job study problem optimal assignment job server process sub job give instant waiting room system assume arrival job access randomly sample subset server total server number sub job determine base number idle server sample subset analyze steady state performance system system load vary accord interest find large subset order zero block maximum speed limit n characterize system performance job access system setting block probability approach zero rate mean response time accepted job approach minimum achievable value rate consider case job access subset server long asymptotic performance achieve case system access particular block probability mean response time approach desire limit rate', 'schedule multi server job easy problem online scheduling multi server job consider total server job require concurrent service multiple server process job arrival reveal processing time number server need concurrent service online algorithm scheduling decision causal information goal minimize response flow time bad case input model consider performance metric competitive ratio case job processing time size competitive ratio deterministic randomize algorithm propose online algorithm competitive ratio equal job size consider resource augmentation regime online algorithm access server optimal offline algorithm resource augmentation propose simple algorithm competitive ratio provide server respect optimal offline algorithm server unequal job size propose online algorithm competitive ratio k maximum size job']"
204,168,204_radar_lidar_camera_fusion,"['radar', 'lidar', 'camera', 'fusion', 'sensor', 'perception', 'object', 'odometry', 'cloud', 'detection']","['dual radar multi modal dataset dual radar autonomous driving radar strong adaptability adverse scenario autonomous drive environmental perception compare widely adopt camera lidar compare commonly radar late radar precise vertical resolution high point cloud density make highly promising sensor autonomous driving complex environmental perception high noise lidar manufacturer choose different filtering strategy result inverse ratio noise level point cloud density lack comparative analysis method beneficial deep learning base perception algorithm autonomous driving main reason current dataset adopt type radar make difficult compare different radar scene paper introduce novel large scale multi modal dataset feature time type radar capture simultaneously dataset enable research effective radar perception dataset consist consecutive series second contain meticulously synchronize annotated frame dataset capture variety challenge drive scenario include road condition weather condition nighttime daytime different lighting intensity period dataset annotate consecutive frame apply object detection tracking support study multi modal task experimentally validate dataset provide valuable result study different type radar dataset release', 'rcm fusion radar camera multi level fusion object detection lidar sensor successfully apply object detection affordability radar camera sensor lead grow interest fuse radar camera object detection previous radar camera fusion model unable fully utilize potential radar information paper propose radar camera multi level fusion rcm fusion attempt fuse modality feature instance level feature level fusion propose radar guide bev encoder transform camera feature precise bev representation guidance radar eye view bev feature combine radar camera bev feature instance level fusion propose radar grid point refinement module reduce localization error account characteristic radar point cloud experiment conduct public nuscene dataset demonstrate propose rcm fusion achieve state art performance single frame base radar camera fusion method nuscene object detection benchmark code publicly available', 'radar autonomous driving review deep learning method challenge radar key component suite perception sensor safe reliable navigation autonomous vehicle unique capability include high resolution velocity imaging detection agent occlusion long range robust performance adverse weather condition usage radar data present challenge characterize low resolution sparsity clutter high uncertainty lack good dataset challenge limit radar deep learning research result current radar model influence lidar vision model focus optical feature relatively weak radar datum result utilization radar capability diminish contribution autonomous perception review seek encourage deep learning research autonomous radar datum identify key research theme offer comprehensive overview current opportunity challenge field topic cover include early late fusion occupancy flow estimation uncertainty modeling multipath detection paper discuss radar fundamental datum representation present curate list recent radar dataset review state art lidar vision model relevant radar research summary paper result visit website']"
205,165,205_federate_fl_client_medical,"['federate', 'fl', 'client', 'medical', 'privacy', 'federated', 'learning', 'institution', 'datum', 'healthcare']","['privacy preserve federate learning medical imaging uncertainty estimation machine learning ml artificial intelligence ai fuel remarkable advancement particularly healthcare medical imaging ml model hold promise improve disease diagnosis treatment planning post treatment monitoring computer vision task like image classification object detection image segmentation poise routine clinical analysis privacy concern surround patient datum hinder assembly large training dataset need develop training accurate robust generalizable model federate learning fl emerge compelling solution enable organization collaborate ml model training share model training information gradient datum medical image fl distribute learn framework facilitate inter institutional collaboration preserve patient privacy fl robust privacy preservation face challenge sensitive information glean share gradient pass organization model training additionally medical imaging quantify model accurately crucial noise artifact present datum uncertainty estimation fl encounter unique hurdle datum heterogeneity organization paper offer comprehensive review fl privacy preservation uncertainty estimation focus medical imaging alongside survey current research identify gap field suggest future direction fl research enhance privacy address noisy medical imaging datum challenge', 'federate learning medical image analysis survey machine learning medical imaging face fundamental dilemma small sample size problem recent study suggest multi domain datum pool different acquisition site center improve statistical power medical image different site easily share build large dataset model training privacy protection reason promising solution federate learning enable collaborative training machine learning model base datum different site cross site data sharing attract considerable attention recently paper conduct comprehensive survey recent development federate learning method medical image analysis survey introduce background knowledge federate learning deal privacy protection collaborative learning issue medical imaging present comprehensive review recent advance federated learning method medical image analysis specifically exist method categorize base critical aspect federated learning system include client end server end communication technique category summarize exist federate learning method accord specific research problem medical image analysis provide insight motivation different approach addition provide review exist benchmark medical imaging dataset software platform current federate learning research conduct experimental study empirically evaluate typical federated learning method medical image analysis survey help well understand current research status challenge potential research opportunity promising research field', 'distribute federate learning base deep learning model privacy mri brain tumor detection distribute training facilitate processing large medical image dataset improve accuracy efficiency disease diagnosis protect patient privacy crucial achieve efficient medical image analysis accelerate medical research progress paper present innovative approach medical image classification leverage federated learning fl address dual challenge datum privacy efficient disease diagnosis traditional centralized machine learning model despite widespread use medical imaging task disease diagnosis raise significant privacy concern sensitive nature patient datum alternative fl emerge promising solution allow training collective global model local client centralize datum preserve privacy focus application fl magnetic resonance imaging mri brain tumor detection study demonstrate effectiveness federate learning framework couple efficientnet fedavg algorithm enhance privacy diagnostic accuracy meticulous selection preprocesse method algorithm hyperparameter comparative analysis convolutional neural network cnn architecture research uncover optimal strategy image classification experimental result reveal efficientnet outperform model like resnet handle datum heterogeneity achieve high accuracy low loss highlight potential fl overcome limitation traditional model study underscore significance address datum heterogeneity propose research direction broaden applicability fl medical image analysis']"
