Topic,Count,Name,Representation,Representative_Docs
269,237,269_privacy_private_query_differentially,"['privacy', 'private', 'query', 'differentially', 'differential', 'utility', 'anonymity', 'database', 'anonymization', 'release']","['sampling anonymization differential privacy k anonymization meet differential privacy paper aim answer follow question privacy preserve datum analysis publishing formal privacy guarantee provide benefit adversary uncertainty datum find random sampling provide connection help answer question sampling create uncertainty main result paper safely precede random sampling step satisfy privacy reasonable parameter result illustrate hide crowd offer privacy guarantee result suggest alternative approach output perturbation satisfy differential privacy add random sampling step beginning prune result sensitive change single tuple second question provide positive negative result positive add random sample pre processing step differentially private algorithm greatly amplify level privacy protection give dataset result sampling utilize large privacy budget negative privacy notion take advantage adversary uncertainty likely compose discuss result imply practice', 'optimal noise add mechanism approximate differential privacy study nearly optimal mechanism differential privacy integer value query function vector value histogram like query function utility maximization cost minimization framework characterize tradeoff utility privacy analysis histogram like query function sensitivity privacy framework general privacy privacy context cost function minimum expect noise magnitude noise power context cost function near optimality uniform noise mechanism discrete laplacian mechanism high privacy regime conclude privacy optimal noise magnitude noise power respectively high privacy regime', 'differentially private filtering emerge system smart grid intelligent transportation system require end user application continuously send information external data aggregator perform monitoring control task result undesirable loss privacy user exchange benefit provide application motivate trend paper introduce privacy concern system theoretic context address problem release filter signal respect privacy user data stream approach rely formal notion privacy database literature call differential privacy provide strong privacy guarantee adversary arbitrary information method develop approximate give filter differentially private version distortion introduce privacy mechanism minimize specific scenario consider notion differential privacy extend dynamic system participant contribute independent input signal kalman filtering discuss context release output signal preserve differential privacy measure signal state trajectory individual participant second differentially private mechanism describe approximate stable filter participant contribute single event stream extend previous work differential privacy continual observation']"
270,235,270_asymmetry_cp_physics_decay,"['asymmetry', 'cp', 'physics', 'decay', 'sm', 'observable', 'branching', 'standard', 'new', 'violation']","['symmetry asymmetry b k decay standard model rare decay b k k pi regard crucial channel b physics polarization k allow precise angular reconstruction result observable offer new important test standard model extension angular observable express term cp conserving cp violate quantity study term form factor calculate qcd sum rule light cone include qcd factorization correction investigate observable context standard model new physics model particular little higgs model t parity mssm scenario identify observable small moderate dependence hadronic quantity large impact new physic important result study new cp violate phase produce clean signal cp violate asymmetry identify number correlation observable allow clear distinction different new physics scenario', 'test non universal model bs decay branching ratio direct cp asymmetry decay mode calculate qcd factorization approach standard model sm non universal model standard model cp average branching ratio consider effect boson find branching ratio enlarge time decrease effect boson allow parameter space furthermore direct cp asymmetry reach light boson suitable ckm phase compare predict sm enhancement branch ratio cp asymmetry realize parameter space decay mode measure upcoming lhc b experiment super b factory peculiar deviation sm provide signal non universal model constrain mass boson turn', 'shed light cp violation charm system d v gamma decay recent evidence direct cp violation non leptonic charm decay easily accommodate standard model sm hand fit new physics model generate cp violate delta chromomagnetic dipole operator framework sizable direct cp asymmetry radiative d gamma decay p pi k close rho phi peak expect enhance matrix element electromagnetic dipole operator partly compensate long distance dominance decay lead cp asymmetry order percent observe level provide clean signal physics sm new dynamic associate dipole operator briefly comment related cp violate observable accessible time dependent gamma study angular decay product distribution rare semileptonic d decay']"
271,235,271_network_degree_node_attachment,"['network', 'degree', 'node', 'attachment', 'preferential', 'world', 'free', 'coefficient', 'grow', 'distribution']","['choice drive phase transition complex network investigate choice drive network growth model node add accord follow procedure addition event set target node select accord linear preferential attachment new node attache target high degree depend precise detail attachment rule result network possible outcome non universal power law degree distribution ii single macroscopic hub node degree order n number network node remainder node comprise non universal power law degree distribution iii degree distribution decay k ln transition case ii property robust attachment occur high degree node target attachment target degree high degree distribution ultra narrow double exponential form x large degree grow n', 'super star network grow optimal scale free network likelihood preferential attachment new node attach exist node probability proportional exist node degree standard growth model scale free network asymptotic probability node have degree proportional motivation model entirely ad hoc use exact likelihood argument optimal way build scale free network attach new link node low degree curiously lead scale free network single dominant hub star like structure super star network asymptotically optimal strategy attach new node node degree probability proportional node network strong bias high degree node exhibit standard preferential attachment algorithm generate optimally scale free network super star network randomly sample space scale free network give degree exponent generate viable realisation finite observe apparently discontinuous transition call super star network tree like realisation gradually increase lead emergence super star hub quantify structural feature derive new analytic expression expected degree exponent pure preferential attachment process introduce alternative measure network entropy approach generic apply arbitrary degree distribution', 'realistic network growth local information random scale free introduce simple parameter network growth algorithm able reproduce wide variety realistic network structure have invoke global information node degree preferential attachment probability scale free network arise transition point quasi random quasi order network provide detailed formalism accurately describe entire network range include critical point formalism build statistical description inter node linkage oppose single node degree apply real world network particular node node degree correlation important']"
272,234,272_neutrino_explosion_collapse_supernova,"['neutrino', 'explosion', 'collapse', 'supernova', 'core', 'supernovae', 'shock', 'sasi', 'nucleosynthesis', 'neutron']","['core collapse supernovae neutrino gravitational wave core collapse supernovae energetic cosmic cataclysm prodigious emitter neutrino likely strong galactic source gravitational wave observation neutrino gravitational wave galactic near extragalactic core collapse supernova yield wealth information explosion mechanism structure angular momentum progenitor star aspect fundamental physics equation state nuclear matter high density low entropy contribution proceeding neutrino conference summarize recent progress theoretical understanding modeling core collapse supernovae emphasis multi dimensional process involve explosion mechanism neutrino drive convection stand accretion shock instability example supernova neutrino probe fundamental physic discuss rise time electron antineutrino flux observe detector probe neutrino mass hierarchy finally lie aspect neutrino gravitational wave signature core collapse supernovae discuss power combined analysis neutrino gravitational wave datum galactic core collapse supernova', 'delay neutrino drive supernova explosion aid stand accretion shock instability present result hydrodynamic simulation stellar core collapse confirm neutrino heating mechanism remain viable explosion wide mass range supernova progenitor iron core energy dependent treatment neutrino transport base ray ray plus approximation number energy momentum equation close variable eddington factor obtain iteratively solve model boltzmann equation focus evolution msun progenitor shock revival explosion initiate ms post bounce power neutrino energy deposition similar previous finding msun star significantly later onset explosion foster stand accretion shock instability sasi instability exhibit high growth rate dipole quadrupole mode lead large amplitude bipolar shock oscillation push shock large radius increase time accrete matter expose neutrino heating gain layer convective overturn shock strengthen soft nuclear equation state cause rapid contraction small radius form neutron star fast release gravitational bind energy favorable explosion rotation opposite effect lead extended cooler neutron star low neutrino luminosity mean energy overall neutrino heating neutron star g mode oscillation acoustic mechanism play important role simulation abridge', 'theory core collapse supernovae advance understanding modeling stellar core collapse supernova explosion past year review concentrate evolution hydrodynamical simulation description weak interaction nuclear equation state effect new insight nucleosynthesis occur early phase explosion particular neutrino p process enable proton richness early ejecta discover significant progress treatment neutrino transport weak interaction progress lead new generation sophisticated newtonian relativistic hydrodynamic simulation spherical symmetry base clear prompt bounce shock mechanism driver supernova explosion delay neutrino heating mechanism produce explosion aid multi dimensional process progenitor star onemg core inside dilute core mass solar mass range hydrodynamic instability kind recognize occur supernova core potential importance explosion neutrino drive explosion see dimensional simulation sophisticated neutrino transport far star small iron core low density surround shell find star near solar mass explosion mechanism massive progenitor puzzle involve effect dimensional hydrodynamic point relevance rapid rotation magnetohydrodynamic incompletely explore property neutrino high density equation state']"
273,233,273_neutrino_supernova_flavor_antineutrino,"['neutrino', 'supernova', 'flavor', 'antineutrino', 'collective', 'collapse', 'neutrinos', 'hierarchy', 'sn', 'supernovae']","['neutrino signal halo learn primary supernova neutrino flux neutrino property core collapse supernova neutrino undergo variety phenomenon travel high neutrino density region large matter density earth perform analytical calculation supernova neutrino flux include collective effect neutrino neutrino interaction mikheev smirnov wolfenstein msw effect neutrino interaction background matter decoherence wave packet propagate space predict number neutron charge neutral current electron neutrino scatter lead event energy threshold ratio neutron event sensitive pinch parameter neutrino flux neutrinosphere independently presently unknown neutrino property event interesting sensitivity spectral split feature depend presence absence energy equipartition neutrino flavor calculation lead base observatory like helium lead observatory halo potential pin important characteristic neutrino flux neutrinosphere provide information neutrino transport supernova core', 'collective neutrino flavor conversion supernova accretion phase large neutrino flux emit distinct flavor hierarchy core collapse supernovae sne post bounce accretion phase offer good opportunity detect effect neutrino flavor oscillation perform dedicated study sn neutrino flavor evolution accretion phase result recent neutrino radiation hydrodynamic simulation contrast expect presence neutrino neutrino interaction find multi angle effect associate dense ordinary matter suppress collective oscillation relate high matter density accretion phase core collapse sne massive iron core progenitor matter suppression imply neutrino oscillation start outside neutrino transport region negligible impact neutrino heating explosion dynamic furthermore possible detection galactic sn neutrino signal accretion phase base usual smirnov wolfenstein effect sn mantle earth matter effect reveal neutrino mass hierarchy case mix angle small', 'core collapse supernova neutrino neutrino property core collapse supernovae powerful neutrino source observation future supernova explosion relic supernova neutrinos provide important information supernova dynamic supernova formation rate neutrino property learn unknown neutrino property indirect effect supernova explosion r process modification neutrino time energy distribution detector earth discuss particular possible effect cp violation lepton sector mention interest future neutrino nucleus interaction measurement precise knowledge supernova neutrino detector response electron neutrinos']"
274,233,274_gene_association_genetic_trait,"['gene', 'association', 'genetic', 'trait', 'genome', 'disease', 'snps', 'genomic', 'gwas', 'snp']","['pattern discovery base method detect multi locus genetic association method effectively detect multi locus genetic association increasingly relevant genetic dissection complex trait human current approach typically consider limited number hypothesis relate effect single locus relatively small number neighboring loci chromosomal region develop novel method specifically design detect genetic association involve multiple disease susceptibility loci possibly different chromosome approach rely efficient discovery pattern comprise spatially unrestricted polymorphic marker use appropriate test statistic evaluate pattern trait association power calculation multi locus disease model demonstrate significant gain power method detect multi locus genetic association compare standard single marker analysis method analyze schizophrenia dataset confirm previously identify gene gene interaction addition conspicuous association involve different marker gene identify implicate genetic heterogeneity', 'joint analysis snp gene expression datum genetic association study complex disease genetic association study popular approach assess association common single nucleotide polymorphism snps complex disease genomic datum involve mechanism snps disease example gene expression usually neglect association study paper propose exploit gene expression information powerfully test association snps disease jointly model relation snps gene expression disease propose variance component test total effect snps gene expression disease risk cast test causal mediation analysis framework gene expression potential mediator eqtl snps use gene expression information enhance power test total effect snp set combine direct indirect effect snps mediate gene expression disease risk test statistic null hypothesis follow mixture distribution evaluate analytically empirically resampling base perturbation method construct test disease model determine snps snps gene expression include interaction true disease model unknown practice propose omnibus test accommodate different underlying disease model evaluate finite sample performance propose method simulation study propose test perform omnibus test reach optimal power disease model know correctly specify apply method reanalyze overall effect snp set expression gene risk asthma', 'gene gene set analysis genome wide association study genome wide association study gwas identify hundred loci stringent level statistical significance different human trait clear large sample need find majority genetic variant underlie risk human disease field engage race increase study sample size study yield successful result study provide little new insight project start early new wave study decide use alternative approach use prior biological knowledge improve interpretation power gwas project aim implement develop new gene base method derive gene level statistic use gwa establish system biology tool b use gene level statistic network gene set analysis gwas datum c gwa neuropsychiatric disorder gene gene set integrative biology analysis gene expression study d explore ability method improve analysis gwa disease sub phenotype usually suffer small sample size']"
275,233,275_entanglement_qubit_discord_sudden,"['entanglement', 'qubit', 'discord', 'sudden', 'death', 'markovian', 'environment', 'esd', 'decoherence', 'reservoir']","['non markovian effect quantum discord study non markovian effect dynamic quantum discord exactly solve model consist independent qubit subject zero temperature non markovian reservoir respectively consider qubit initially prepare bell like extend werner like state occurrence sudden death instantaneous disappearance quantum discord time point comparison entanglement sudden death range parameter interest imply quantum discord useful entanglement describe quantum correlation involve quantum system', 'robustness quantum discord sudden death calculate dissipative dynamic qubit quantum discord markovian environment analyze dissipative channel dephase depolarizing generalize amplitude damp assume independent perturbation qubit couple channel choose initial condition manifest call sudden death entanglement compare dynamic entanglement quantum discord case entanglement suddenly disappear quantum discord vanish asymptotic limit behave similarly individual decoherence qubit finite temperature quantum discord robust entanglement decoherence quantum algorithms base quantum discord correlation robust base entanglement', 'quantum entanglement quantum discord mode gaussian state thermal environment framework theory open system base completely positive quantum dynamical semigroup description continuous variable quantum entanglement quantum discord system consist noninteracting mode embed thermal environment entanglement discord quantify quantum correlation system value temperature thermal reservoir initial separable gaussian state remain separable time study time evolution logarithmic negativity characterize degree entanglement case entangled initial gaussian state entanglement suppression entanglement sudden death take place non zero temperature environment zero temperature thermal bath initial entangled state remain entangle finite time analyze time evolution gaussian quantum discord measure quantum correlation bipartite state include entanglement quantum discord decay asymptotically time effect thermal bath contrast sudden death entanglement suppression entanglement qualitative evolution quantum discord similar entanglement describe time evolution degree classical correlation quantum mutual information measure total correlation quantum system']"
276,232,276_body_orbit_periodic_problem,"['body', 'orbit', 'periodic', 'problem', 'equilibrium', 'configuration', 'planar', 'newtonian', 'restricted', 'photogravitational']","['class newtonian body planar periodic orbit present result numerical search periodic orbit equal mass move plane influence newtonian gravity zero angular momentum topological method classify periodic body orbit family fall class previously know family belong class class define orbit geometric algebraic symmetry class present orbit initial condition correspond distinct orbit', 'family solution n body problem paper characterize solution body problem body mass remain fix line body mass solution negative total energy potential plus kinetic collide explicit solution motion body give term solution ordinary differential equation order real value function solution big subfamily family remain bound time result show n body problem body line remain constant provide exact formula solution way body problem show infinitely periodic solution provide example periodic example body body body body problem version comment suggestion reference welcome youtube video explain solution post', 'periodic orbit restricted body problem equal mass restricted equilateral body problem consist body mass call primary lie lagrangian configuration body problem remain fix apex equilateral triangle rotate coordinate system massless fourth body move newtonian gravitational law primary restricted body problem fourth mass affect motion primary paper explore symmetric periodic orbit restricted body problem case equal mass satisfy approximately routh critical value']"
277,232,277_optimization_algorithm_genetic_evolutionary,"['optimization', 'algorithm', 'genetic', 'evolutionary', 'swarm', 'metaheuristic', 'ea', 'multiobjective', 'objective', 'pso']","['multiobjective firefly algorithm continuous optimization design problem industrial engineering involve large number design variable multiple objective complex nonlinear constraint algorithm multiobjective problem significantly different method single objective optimization find pareto non dominate set nonlinear multiobjective optimization problem require significant computing effort seemingly simple problem metaheuristic algorithm start advantage deal multiobjective optimization paper extend recently develop firefly algorithm solve multiobjective optimization problem validate propose approach select subset test function apply solve design optimization benchmark discuss result provide topic research', 'new metaheuristic bat inspire algorithm metaheuristic algorithm particle swarm optimization firefly algorithm harmony search powerful method solve tough optimization problem paper propose new metaheuristic method bat algorithm base echolocation behaviour bat intend combine advantage exist algorithm new bat algorithm detailed formulation explanation implementation compare propose algorithm exist algorithm include genetic algorithm particle swarm optimization simulation propose algorithm superior algorithm study discuss', 'hybrid evolutionary algorithm importance sample multi dimensional optimization hybrid evolutionary algorithm importance sampling method propose multi dimensional optimization problem paper order use information provide search process set visit solution select score interval dimension update algorithm proceed interval high score regard good interval estimate joint distribution optimal solution interaction pool good genetic individual small fitness value sample probability good genetic determine interaction estimate good interval cross validation mechanism determine sample probability good interval genetic resulted probability design crossover mutation stochastic operator importance sampling method selection genetic interval directly dependent value fitness result offspring avoid trap local optima purely random ea combine propose algorithm maintain diversity population benchmark test function evaluate performance propose algorithm find propose hybrid algorithm efficient algorithm multi dimensional optimization problem consider paper']"
278,229,278_image_denoising_filter_blur,"['image', 'denoising', 'filter', 'blur', 'noise', 'restoration', 'deconvolution', 'regularization', 'nlm', 'pixel']","['image restoration signal dependent camera noise article describe fast iterative algorithm image denoising deconvolution signal dependent observation noise use optimization strategy base variable splitting adapt traditional gaussian noise base restoration algorithm account observed image corrupt mixed poisson gaussian noise quantization error', 'analytical comparison noise reduction filter image restoration snr estimation noise removal image image restoration try reconstruct recover image degrade apriori knowledge degradation phenomenon noise present image type characteristic probability distribution function pdf noise removal technique depend kind noise present image image paper explore effect apply noise reduction filter have similar property noisy image emphasis signal noise ratio snr value estimation compare result', 'nonlinear filter base image denoise amf approach paper propose new technique base nonlinear adaptive median filter amf image restoration image denoising common procedure digital image processing aim removal noise corrupt image acquisition transmission retain quality procedure traditionally perform spatial frequency domain filtering aim image enhancement reconstruct true image corrupted image process image acquisition frequently lead degradation quality digitize image inferior original image filtering technique enhance image linear filter filtering value output pixel linear combination neighborhood value produce blur image variety smooth technique develop non linear median filter popular non linear filter consider small neighborhood highly efficient large window case high noise give rise blurring image centre weight median cwm filter get well average performance median filter original pixel corrupted noise reduction substantial high noise condition technique blur affect image illustrate superiority propose approach overcome exist problem propose new scheme amf adaptive median filter simulate standard one performance measure compare']"
279,228,279_chaotic_attractor_chaos_lorenz,"['chaotic', 'attractor', 'chaos', 'lorenz', 'bifurcation', 'lyapunov', 'map', 'system', 'exponent', 'dynamical']","['bifurcation chaos simple dynamical system chaos active research subject field science recent year complex erratic behavior possible simple system present day chaotic behavior observe experiment study chaotic dynamic past decade simple chaotic system discover work bifurcation chaos simple dynamical system behavior simple dynamical system study construct mathematical model investigation periodic orbit continuous map idea sensitive dependence initial condition hallmark chaos obtain', 'chaotic dynamic hunt model artificially construct flow system hyperbolic attractor study numerically chaotic behavior associate hyperbolic strange attractor plykin type model hunt artificially construct dynamical system continuous time present portrait attractor plot realization chaotic signal generate system illustration sensitive dependence initial condition trajectory attractor quantitative characteristic attractor estimate include lyapunov exponent attractor dimension discuss symbolic dynamic attractor find analyze unstable periodic orbit belong attractor', 'potential function continuous dissipative chaotic system decomposition scheme role strange attractor paper demonstrate literature know potential function construct continuous dissipative chaotic system reveal dynamical property attain aim lorenz like system propose rigorously prove chaotic exemplified analysis explicitly construct potential function monotonically decrease system dynamic reveal structure chaotic strange attractor potential function different form construction decompose dynamical system explain different origin chaotic attractor strange attractor consequently reason existence chaotic nonstrange attractor nonchaotic strange attractor clearly discuss current decomposition framework']"
280,224,280_manipulator_machining_workspace_orthoglide,"['manipulator', 'machining', 'workspace', 'orthoglide', 'parallel', 'stiffness', 'robot', 'kinematic', 'machine', 'tool']","['design optimization parallel manipulator high speed precision machining application paper propose integrated approach design optimization parallel manipulator base concept workspace grid utilize goal attainment formulation global optimization combine non homogenous design specification develop optimization technique transform constraint objective similar performance index relate maximum size prescribed shape workspace transformation base dedicated dynamic programming procedure satisfy computational requirement modern cad efficiency develop technique demonstrate case study deal optimization kinematical stiffness performance parallel manipulator orthoglide family', 'working mode aspect fully parallel manipulator aim paper characterize notion aspect workspace joint space parallel manipulator opposite serial manipulator parallel manipulator admit multiple inverse kinematic solution multiple direct kinematic solution notion aspect introduce serial manipulator borrel redefine parallel manipulator inverse kinematic solution wenger redefine general fully parallel manipulator jacobian matrix appear kinematic relation joint rate cartesian velocity vector call inverse kinematic direct kinematic matrix study matrix allow respectively define parallel serial singularity notion working mode introduce separate inverse kinematic solution find domain workspace joint space exempt singularity application study moveability analysis workspace manipulator path planing control study illustrate paper rr rrr planar parallel manipulator', 'uniqueness domain workspace parallel manipulator work investigate new kinematic feature parallel manipulator know parallel manipulator admit generally direct kinematic solution give set input joint value aim paper characterize uniqueness domain workspace parallel manipulator image joint space study focus usual case parallel manipulator inverse kinematic solution notion aspect introduce serial manipulator borrel redefine parallel manipulator show possible link solution forward kinematic problem meet singularity mean aspect uniqueness domain additional set surface characteristic surface characterize divide workspace basic region yield new uniqueness domain study illustrate paper rpr planar parallel manipulator octree model space compute joint space workspace newly define set']"
281,224,281_heusler_anisotropy_alloy_film,"['heusler', 'anisotropy', 'alloy', 'film', 'magnetization', 'half', 'metallic', 'exchange', 'magnetic', 'ferromagnetic']","['fundamental half metallic heusler alloy intermetallic heusler alloy attractive half metallic system high curie temperature structural similarity binary semiconductor review present overview basic electronic magnetic property half metallic heusler alloy like ab initio result suggest electronic magnetic property compound intrinsically relate appearance minority spin gap total spin magnetic moment unit cell scale linearly number valence electron heusler alloy open way engineer new half metallic alloy desire magnetic property present analytical result disorder alloy susceptible destroy perfect half metallicity bulk compound degrade performance device finally discuss appearance half metallic ferrimagnetism creation antisite compound co doping alloy lead fully compensate half metallic ferrimagnetism', 'defect drive appearance half metallic ferrimagnetism co mn base heusler alloy half metallic ferromagnetic heusler alloy contain co mn have formula z sp element studied heusler alloy stable ferromagnetism high curie temperature present state art electronic structure calculation mn atom migrate site occupy perfect alloy co mn atom spin moment antiparallel transition metal atom ferrimagnetic compound result procedure half metallic character parent compound large exchange splitting mn impuritie atom marginally affect width gap minority spin band case particular interest know crystallize heusler lattice structure compound robust half metallic ferrimagnet highly desirable realistic application lead small energy loss low external magnetic field create respect ferromagnetic counterpart', 'introduction half metallic heusler alloy electronic structure magnetic property intermetallic heusler alloy attractive half metallic system high curie temperature structural similarity binary semiconductor review present overview basic electronic magnetic property heusler family call half heusler alloy like nimnsb heusler alloy like initio result suggest electronic magnetic property compound intrinsically relate appearance minority spin gap total spin magnetic moment scale linearly number valence electron heusler half heusler alloy open way engineer new half metallic alloy desire magnetic property']"
282,223,282_climate_hurricane_sea_warming,"['climate', 'hurricane', 'sea', 'warming', 'atlantic', 'glacial', 'ice', 'enso', 'forcing', 'ocean']","['climate prediction statistical method climate change reality today paleoclimatic proxy climate prediction base couple atmosphere ocean general circulation model provide temperature datum detrende fluctuation analysis investigate statistical connection climate type present local temperature relate issue know historic climate shift main result temperature fluctuation temperature scale attach classify climate absence indicator pan evaporation precipitation', 'new framework climate sensitivity prediction modelling perspective sensitivity climate model increase concentration climate response decadal time scale major factor uncertainty assessment long short term effect anthropogenic climate change relative slow progress issue partly inherent inaccuracy numerical climate model hint need strong theoretical foundation problem study climate sensitivity perform climate change prediction numerical model demonstrate possible use ruelle response theory predict impact arbitrary force scenario global surface temperature general circulation model response theory put concept climate sensitivity firm theoretical ground address rigorously problem predictability different time scale conceptually result perform climate change experiment general circulation model define problem physical mathematical point view practically result consider single force scenario construct operator able predict response climatic observable force scenario need perform additional numerical simulation introduce general relationship climate sensitivity climate response different time scale provide explicit definition inertia system different time scale report refer linear response general theory allow treat nonlinear effect result pave way redesign interpret climate change experiment radically new perspective', 'climate sensitivity sea level atmospheric cenozoic temperature sea level co variation provide insight climate sensitivity external forcing sea level sensitivity climate change climate sensitivity depend initial climate state potentially accurately infer precise paleoclimate datum pleistocene climate oscillation yield fast feedback climate sensitivity w force holocene warming relative glacial maximum lgm calibration error uncertainty substantial partly subjective poorly define lgm global temperature possible human influence holocene glacial interglacial climate change lead prior eemian interglacial ambiguous imply sensitivity upper range w force slow feedback especially change ice sheet size atmospheric amplify total earth system sensitivity depend time scale consider ice sheet response time poorly define slow response hysteresis prevail ice sheet model exaggerated use global model simplify essential process investigate state dependence climate sensitivity find increase sensitivity warm climate low cloud cover diminish increase water vapor elevate tropopause burn fossil fuel conclude planet uninhabitable human call question strategy emphasize adaptation climate change']"
283,223,283_vertex_algebra_module_operator,"['vertex', 'algebra', 'module', 'operator', 'voa', 'irreducible', 'zhu', 'moonshine', 'twisted', 'subalgebra']","['quantum vertex algebra phi coordinate quasi module develop theory quasi module nonlocal vertex algebra establish conceptual construction nonlocal vertex algebra quasi module associate dimensional additive formal group specialize particular associate obtain new construction weak quantum vertex algebra sense application associate weak quantum vertex algebra quantum affine algebra associate quantum vertex algebra module certain quantum', 'w algebra vertex operator algebra paper w algebra representation theory study prove simple vertex operator algebra generate weight vector vertex operator algebra associate highest irreducible tensor product irreducible virasoro vertex operator algebra furthermore rational cofinite simple vertex operator algebra weight subspace zero weight subspace dimensional central charge isomorphic', 'representation certain non rational vertex operator algebras affine type paper study series vertex operator algebra integer level associate affine lie algebra vertex operator algebra construct explicit construction certain singular vector universal affine vertex operator algebra integer level case explicitly determine zhu algebra classify irreducible module category case vertex operator algebra contain linearly independent singular vector conformal weight']"
284,222,284_wave_water_vorticity_tsunami,"['wave', 'water', 'vorticity', 'tsunami', 'ocean', 'shallow', 'crest', 'surface', 'gravity', 'capillary']","['unstable surface wave run water consider stability periodic gravity free surface water wave travel downstream constant speed shear flow finite depth case free surface flat sharp criterion linear instability establish general class shear flow inflection point maximal unstable wave number find comparison rigid wall setting testifie free surface destabilizing effect class unstable shear flow bifurcation nontrivial periodic travel wave small amplitude demonstrate wave number linear instability small nontrivial wave bifurcate unstable wave number background shear flow proof use new formulation linearize water wave problem perturbation argument example background shear flow unstable small amplitude periodic travel wave construct arbitrary vorticity strength arbitrary depth illustrate vorticity subtle influence stability water wave', 'class self similar surface water wave construct class self similar surface water wave study property class surface wave appear good agreement common type wave crest ocean', 'steady water wave small amplitude support shear flow free surface dimensional free boundary problem describe steady gravity wave vorticity water finite depth consider prove small amplitude wave support horizontal shear flow free surface coordinate frame flow time independent class vorticity distribution flow exist include positive constant distribution linear quadric one arbitrary positive coefficient']"
285,222,285_bao_acoustic_baryon_redshift,"['bao', 'acoustic', 'baryon', 'redshift', 'oscillation', 'survey', 'power', 'gaussianity', 'spectrum', 'scale']","['clustering galaxy sdss iii baryon oscillation spectroscopic survey baryon acoustic oscillation data release galaxy sample present cent measurement cosmic distance scale detection baryon acoustic oscillation clustering galaxy baryon oscillation spectroscopic survey boss sloan digital sky survey iii sdss iii result come data release sample contain nearly million galaxy cover approximately square degree redshift range compare result publicly release sample assume concordance cosmological model sample cover volume large region universe survey density measure correlation function power spectrum include density field reconstruction baryon acoustic oscillation bao feature acoustic feature detect significance correlation function power spectrum fitting position acoustic feature measure distance relative sound horizon drag epoch value fiducial cosmology find cent measure precise distance constraint obtain galaxy survey separate clustering transverse line sight yield measurement km s measurement distance scale good agreement previous bao measurement prediction cosmic microwave background datum spatially flat cold dark matter model cosmological constant', 'constrain dark energy baryon acoustic oscillation light cone power spectrum measurement scale baryon acoustic oscillation bao galaxy power spectrum function redshift promising method constrain equation state parameter dark energy measure scale bao precisely substantial volume space survey test light cone effect important scaling relation compensate incorrect reference cosmology case sufficiently accurate investigate degeneracy cosmological parameter benefit dimensional anisotropic power spectrum finally estimate uncertainty w measure propose survey redshift respectively simulated survey find light cone effect small simple scaling relation correct cosmological distortion work fairly large survey volume analysis dimensional anisotropic power spectra enable independent determination apparent scale bao perpendicular parallel line sight essential parameter w model redshift dependent dark energy model w planck prior matter baryon density hubble constant estimate bao measurement future survey able constrain independently cosmological probe constant w respectively', 'hunt systematic baryon acoustic oscillation cosmic high noon future dark energy experiment require well accurate theoretical prediction baryonic acoustic oscillation bao signature spectrum cosmological perturbation use large n body simulation planck cosmology study possible systematic shift damp bao impact nonlinear gravitational growth structure scale dependent non local bias redshift space distortion effect cosmic variance largely reduce divide tracer power spectrum bao free simulation start phase permit study unprecedented accuracy well dark matter low bias halo small shift pristine bao wavenumber large k non linear damping bao wiggle power spectrum dark matter halo population redshift range dark matter provide accurate parametrization evolution function linear growth factor halo sample bias range measure typical bao shift observe real space appreciable evolution redshift uncertainty report constant shift function halo bias find different evolution damping acoustic feature halo sample compare dark matter halo suffer damping find weak dependence bias large bao shift damp measure redshift space explain linear theory redshift space distortion clear modulation phase acoustic scale observe scale dependent halo bias presence baryonic acoustic oscillation']"
