Topic,Count,Name,Representation,Representative_Docs
161,407,161_ray_wind_coronal_chandra,"['ray', 'wind', 'coronal', 'chandra', 'emission', 'star', 'flare', 'tauri', 'line', 'xmm']","['high resolution chandra spectroscopy tau scorpii narrow line x ray spectrum hot star long know unusual early type star virtue hard strong x ray emission tau scorpii pose severe challenge standard picture o star wind shock x ray emission chandra hetgs spectrum provide significant direct evidence star fit standard wind shock framework emission line detect chandra grating significantly narrow expect star know wind property tau sco broad correspond line see late type coronal source line ratio consistent hot plasma star stellar radius photosphere like complex evidence x ray emit plasma locate stellar radius photosphere chandra spectrum tau sco hard variable hot star exception young magnetize o star theta ori discuss new result context wind coronal hybrid wind magnetic model hot star x ray emission', 'chandra x ray observatory high resolution x ray spectroscopy star modeling interpretation chandra x ray observatory grating spectrometer allow study stellar spectra resolution order prior x ray observatory low resolution datum show nearly class star emit x ray chandra reveal detail line continuum contribution spectra interpret application plasma model base atomic database cool star hot coronae interpret solar paradigm assumption collisional ionization equilibrium allow derivation temperature distribution elemental abundance density derive like ion metastable transition line abundance trend unlike sun hot temperature distribution young star evidence accretion drive x ray emission magnetically confine plasma emission hot star expect emission mechanism shocked wind challenge evidence magnetically confine thermal plasma helium like line emission hot star susceptible photoexcitation exploit derive wind structure', 'xmm newton x ray spectroscopy classical t tauri star present result comparative study xmm newton observation classical t tauri star ctt bp tau cr cha su aur tw hya object coronal magnetic activity recently show magnetically funnel accretion process likely responsible generation x ray emission variable x ray emission luminosity order erg s observe target investigate light curve medium high resolution x ray spectra determine plasma property sample ctt study origin x ray emission variability emission measure distribution observed temperature differ significantly target dominate plasma high density produce accretion shock predominantly hotter plasma coronal origin likewise variability x ray luminosity find generate mechanism cool plasma high density find star detect triplet emission prevent su aur strong absorption general trend present abundance pattern neon solar value enhance oxygen iron metal deplete point presence inverse fip effect active coronae possibly grain formation evolved disk find accretion shock coronal activity contribute observed x ray emission target coronal activity dominant source x ray activity majority ctt fraction process differ significantly individual object']"
162,407,162_anderson_disorder_localization_conductance,"['anderson', 'disorder', 'localization', 'conductance', 'wire', 'length', 'scaling', 'transition', 'critical', 'exponent']","['unified description perturbation theory band center anomaly dimensional anderson localization calculate numerically localization length dimensional anderson model diagonal disorder weak disorder show localization length change continuously energy change band center boundary anomalous region near band edge find localization length different disorder strength different energy collapse single curve fit simple equation description perturbation theory band center anomaly unify equation', 'localization non interacting electron thin layered disorder system localization electronic state disorder thin layered system b layer study anderson model localization transfer matrix method finite size scaling inverse small lyapunov exponent result support parameter scale hypothesis disorder strength w studied obtain result localization length good agreement analytical result self consistent theory localization numerical scale study dimensional anderson model localization length near band center grow exponentially b fix w localization delocalization transition take place', 'diagonal disorder anderson model localization examine localization property anderson hamiltonian additional diagonal disorder transfer matrix method finite size scaling compute localization length study metal insulator transition mit function diagonal disorder energy dependence furthermore investigate different influence odd system size localization property quasi dimensional system apply finite size scale approach conjunction nonlinear fitting procedure yield critical parameter mit dimension find result critical exponent localization length agree exponent anderson model pure diagonal disorder']"
163,405,163_membrane_lipid_vesicle_bilayer,"['membrane', 'lipid', 'vesicle', 'bilayer', 'phospholipid', 'tension', 'cholesterol', 'bend', 'fluid', 'phase']","['elasticity stability lipid membrane vs cell membrane cell membrane simply regard composite material consist lipid bilayer membrane cytoskeleton beneath lipid bilayer protein embed lipid bilayer link membrane cytoskeleton concern mechanical property chapter author brief introduction important work mechanical property lipid bilayer follow helfrich seminal work spontaneous curvature energy lipid bilayer entropy polymer confine curved surface free energy membrane cytoskeleton obtain scale analysis find free energy cell membrane form plane strain energy plus helfrich curvature energy equation describe equilibrium shape plane strain cell membrane osmotic pressure obtain take order variation total free energy contain elastic free energy surface tension energy term induce osmotic pressure stability spherical cell membrane discuss critical pressure find large spherical lipid bilayer membrane cytoskeleton lastly author try extend present static mechanical model cell membrane cell structure dynamic propose group coupling equation involve tensegrity architecture cytoskeleton fluid dynamic cytoplasm elasticity cell membrane', 'role membrane viscosity dynamic fluid membrane fluid membrane lipid bilayer fundamental separation structure eukaryotic cell physiological process rely dramatic shape topological change fusion fission fluid membrane system fluidity key versatility constant reorganization lipid bilayer study role membrane intrinsic viscosity arise friction lipid molecule rearrange accommodate shape change dynamic morphological change fluid vesicle particular analyze competition membrane viscosity viscosity bulk fluid surround vesicle dominant dissipative mechanism consider relaxation dynamic fluid vesicle equilibrium state conclusion draw kinetic power consumption regulated shape change cell basis numerical calculation find dynamic arise membrane viscosity qualitatively different dynamic arise bulk viscosity dissipation mechanism competition find small vesicle membrane dissipation dominate relaxation time scale size vesicle power large vesicle bulk dissipation dominate exponent relaxation time size relation', 'modelling simulation multi component lipid membrane open membrane diffusive interface approach paper phase field model develop multi component vesicle membrane different lipid composition membrane free boundary model simulate deformation membrane elastic bend energy line tension energy prescribed volume surface area constraint compare numerical simulation recent experiment demonstrate phase field model capture rich phenomenon associate membrane transformation offer great functionality simulation modeling multicomponent membrane']"
164,405,164_cosmic_uhecr_uhecrs_auger,"['cosmic', 'uhecr', 'uhecrs', 'auger', 'ultra', 'ev', 'ray', 'gzk', 'arrival', 'agasa']","['identify nearby uhecr accelerator uhe vhe photon ultra high energy photon uhe e ev inevitably produce propagation ev proton extragalactic space short interaction length mpc energy combine impressive sensitivity pierre auger observatory detector particle make ideal probe nearby ultra high energy cosmic ray uhecr source discuss particular case photon single nearby mpc source light possibility object responsible uhecr event publish auger collaboration demonstrate photon signal accompany cluster ev uhecrs source detectable auger near future detection photon signature light composition uhecrs nearby source', 'small scale cluster isotropic arrival distribution ultra high energy cosmic ray implication source candidate present numerical simulation propagation uhe proton energy ev extragalactic magnetic field gpc use or galaxy sample allow accurately quantify contribution nearby source energy spectrum arrival distribution source model calculate observable quantity cosmic ray spectrum harmonic amplitude point correlation function datum numerical simulation quantity compare result numerical calculation observation observable quantity include gzk cutoff energy spectrum reproduce case number fraction or galaxy luminous mag select uhecr source term source number density constraint correspond mean number source gzk sphere case agasa event ev constitute cluster event reproduce hand cosmic ray flux measure hire consistent gzk cutoff correct observational feature arrival distribution uhecrs agasa source model explain arrival distribution flux time conclude large fraction agasa event ev originate topdown scenario cosmic ray flux measure hire experiment well discuss origin uhecrs ev comparison number density astrophysical source candidate result', 'anisotropy study pierre auger observatory anisotropy signal arrival direction ultra high energy cosmic ray uhecr confidence level establish datum collect pierre auger observatory cosmic ray energy ev correlation position extragalactic nearby active galactic nucleus agn maximum source mpc angular separation degree evolution correlation signal energy show departure anisotropy coincide flux suppression observe spectrum consistent hypothesis correlate event origin extragalactic source close avoid significant interaction cosmic microwave background greisen zatsepin effect observe signal unambiguously identify agn production site uhecrs potential source distribute similar way number additional statistical test perform order understand nature correlation signal']"
165,400,165_sparse_recovery_sensing_signal,"['sparse', 'recovery', 'sensing', 'signal', 'sparsity', 'minimization', 'matrix', 'compress', 'pursuit', 'algorithm']","['nonuniform sparse recovery subgaussian matrix compressive sensing predict sufficiently sparse vector recover highly incomplete information efficient recovery method find sparse solution certain system equation random matrix popular choice measurement matrix near optimal uniform recovery result show matrix note focus nonuniform recovery gaussian random matrix provide condition number sample term sparsity signal length guarantee fix sparse signal recover random draw matrix constant condition optimal proof short compare similar result donoho tanner', 'performance analysis sparse support recovery performance estimate common support jointly sparse signal base projection lower dimensional space analyze support recovery formulate multiple hypothesis testing problem upper low bound probability error derive general measurement matrix chernoff bind fano inequality respectively upper bind show performance determine quantity measure measurement matrix incoherence lower bind reveal importance total measurement gain lower bind apply derive minimal number sample need accurate direction arrival doa estimation sparse representation base algorithm apply gaussian measurement ensemble bound necessary sufficient condition vanish probability error majority realization measurement matrix result offer surprising insight sparse signal recovery example far support recovery concern know bind compressive sensing gaussian measurement matrix generally sufficient noise level low study provide alternative performance measure natural important practice signal recovery compressive sensing application area exploit signal sparsity', 'sequential compressed sensing compress sensing allow perfect recovery sparse signal signal sparse basis small number random measurement exist result compress sense literature focus characterize achievable performance bound number sample require give level signal sparsity bound minimize number sample require priori knowledge sparsity unknown signal decay structure near sparse signal furthermore popular recovery method bound know paper investigate alternative scenario observation available sequence recovery method mean sequence candidate reconstruction propose method estimate reconstruction error directly sample candidate sequence estimate universal sense base measurement ensemble recovery method assumed level sparsity unknown signal estimate stop observation soon reasonable certainty exact sufficiently accurate reconstruction provide way obtain run time guarantee recovery method lack priori performance bound investigate continuous gaussian discrete bernoulli random measurement ensemble exactly sparse general near sparse signal noisy noiseless measurement']"
166,395,166_document_word_text_corpus,"['document', 'word', 'text', 'corpus', 'language', 'sentence', 'semantic', 'lexical', 'parser', 'task']","['du corpus au dictionnaire article propose automatic process build multi lingual lexico semantic resource goal resource browse semantically textual information contain text different language method use mathematical model call atlas order represent different sens word use linguistic relation word create graph project semantic space projection constitute semantic map denote sense trend give word model feed syntactic relation word extract corpus lexico semantic resource produce describe word meaning observe corpus sense trend express syntactic contexts typical give meaning link sense trend utterance build sense trend store index instance word particular sense link browse easily corpora different language resource build correspond language make possible browse information language thank syntactic contexts translation partial', 'corpus structure language model ad hoc information retrieval previous work recently develop language model approach information retrieval focus document specific characteristic account structure surround corpus propose novel algorithmic framework information provide document base language model enhance incorporation information draw cluster similar document framework develop suite new algorithm simple typically outperform standard language model approach precision recall new interpolation algorithm post statistically significant improvement metric corpora test', 'automatic identification document translation large multilingual document collection text translation rich linguistic resource train test statistic base machine translation system application paper present work system identify translation similar document large number candidate represent document content vector thesaurus term multilingual thesaurus measure semantic similarity vector test different text type show system detect translation precision large search space document system tune ignore language specific similarity similar document second language similarity score equivalent document language application detect cross lingual document plagiarism']"
167,394,167_channel_capacity_additivity_classical,"['channel', 'capacity', 'additivity', 'classical', 'quantum', 'information', 'entanglement', 'communication', 'output', 'coding']","['quantum channel capacity quantum communication channel us transmit classical information private classical information quantum information share entanglement channel setting capacity quantify channel potential communication short review summarize know capacity quantum channel include discussion relevant additivity question indication potentially interesting direction future research', 'entanglement assist capacity quantum channel reverse shannon theorem entanglement assist classical capacity noisy quantum channel information channel use send channel limit us channel assume sender receiver access resource share quantum entanglement communication protocol capacity give expression parallel capacity purely classical channel maximum channel input entropy channel input plus entropy channel output minus joint entropy define entropy entangled purification half pass channel calculate entanglement assist capacity interesting quantum channel qubit amplitude damp channel bosonic channel amplification attenuation gaussian noise discuss independent parameter require completely characterize asymptotic behavior general quantum channel presence ancillary resource prior entanglement classical analog entanglement assist communication communication discrete memoryless channel dmc party share prior random information parameter sufficient presence prior share random information dmc equal capacity simulate unit asymptotic efficiency', 'information carry capacity certain quantum channel thesis analyse type state ensemble achieve capacity certain quantum channel carry classical information concentrate product state capacity particular quantum channel capacity achieve encode output state source codeword comprise state take ensemble non entangled state send copy quantum channel single letter formula prove independently holevo schumacher westmoreland obtain product state capacity qubit quantum amplitude damp channel determine transcendental equation single real variable solve numerically demonstrate product state capacity channel achieve minimal ensemble non orthogonal pure state consider classical capacity quantum channel memory periodic channel quantum depolarise channel branch convex combination quantum channel prove classical capacity classical memory channel mention fact equal respective product state capacity channel mean classical capacity achieve use entangled input state introduce channel coding theorem memoryless quantum channel provide know proof winter strong converse theorem consider strong converse channel coding theorem periodic quantum channel']"
168,388,168_software_semantic_xml_ontology,"['software', 'semantic', 'xml', 'ontology', 'language', 'web', 'development', 'warehouse', 'requirement', 'uml']","['parse scheme find design pattern reduce development cost reusable object orient software importance object orient methodology research develop new measure object orient system development get increase focus metric need find interaction object module develop necessary metric influential software measure attract software developer designer researcher paper new interaction define object orient system interaction parser develop analyze exist architecture software design model necessary design class collaborate collaboration keep acceptable minimum well designing practice introduce low coupling design model highly couple system difficult implement test maintain overtime case enhance software need introduce remove module case coupling important factor consider unnecessary coupling system unstable cause reduction system performance coupling think desirable goal software construction lead well value external software quality maintainability reusability test hypothesis good measure class coupling need paper base develop tool call design analyzer propose methodology reuse exist system objective enhance exist object orient system keep coupling low possible', 'parse scheme find design pattern reduce development cost reusable object orient software importance object orient methodology research develop new measure object orient system development get increase focus metric need find interaction object module develop necessary metric influential software measure attract software developer designer researcher paper new interaction define object orient system interaction parser develop analyze exist architecture software design model necessary design class collaborate collaboration keep acceptable minimum well designing practice introduce low coupling design model highly couple system difficult implement test maintain overtime case enhance software need introduce remove module case coupling important factor consider unnecessary coupling system unstable cause reduction system performance coupling think desirable goal software construction lead well value external software quality maintainability reusability test hypothesis good measure class coupling need paper base develop tool call design analyzer propose methodology reuse exist system objective enhance exist object orient system keep coupling low possible', 'selection architecture style analytic network process optimization software architecture continue process software system enlargement size complexity system design extremely important software production way role software architecture significantly important software development serve evaluation implementation plan software development software evaluation consequently choose correct architecture critical issue software engineering domain software architecture selection multicriteria decision make problem different goal objective take consideration paper precise suitable decision selection architecture style present anp inference support decision software architect order exploit property style good way optimize design software architecture']"
169,386,169_percolation_site_bond_critical,"['percolation', 'site', 'bond', 'critical', 'passage', 'lattice', 'probability', 'exponent', 'cluster', 'threshold']","['precise approximation direct percolation introduce approximation specific continuous model direct percolation strictly equivalent dimensional direct bond percolation find critical exponent associate order parameter percolation probability remarkable agreement good current numerical estimate', 'percolation ultrametric space study percolation hierarchical lattice order probability connection point separate distance form distance ultrametric significant difference percolation euclidean lattice non critical regime percolation occur occur critical case use approach spirit renormalization group method statistical physics connectivity result renyi random graph play key role find sufficient condition percolation occur occur intermediate situation call pre percolation consider case percolation prove uniqueness construct percolation cluster previous paper study percolation limit mean field percolation provide simplification allow find necessary sufficient condition percolation fix open question particular existence critical value parameter definition exist behaviour critical point', 'fast monte carlo algorithm site bond percolation describe detail new highly efficient algorithm study site bond percolation lattice algorithm measure observable quantity percolation system value site bond occupation probability zero time scale linearly size system demonstrate algorithm investigate number issue percolation theory include position percolation transition site percolation square lattice stretch exponential behavior span probability away critical point size giant component site percolation random graph']"
170,382,170_motor_actin_filament_microtubule,"['motor', 'actin', 'filament', 'microtubule', 'cell', 'myosin', 'kinesin', 'cargo', 'atp', 'protein']","['collective effect model interact molecular motor motor microtubule mixture problem statistical mechanic model assembly molecular motor interact cytoskeletal filament review description hydrodynamical behaviour density density correlation fluctuate ratchet model interact molecular motor outline numerical evidence indicate scale property dynamical behavior model belong kpz universality class second generalization model include boundary injection removal motor provide common know result asymmetric exclusion process simulation indicate model exhibit sharp boundary drive phase transition thermodynamic limit paper recent progress continuum description pattern formation mixture motor microtubule describe non equilibrium phase diagram system discuss', 'molecular motor stiffen non affine semiflexible polymer network reconstitute filamentous actin network myosin motor protein form active gel motor protein generate force drive network far equilibrium motor activity strongly affect network elasticity experiment show dramatic stiffening vitro network molecular motor study effect motor generate force mechanic simulated network athermal stiff filament heterogeneous internal motor stress lead stiffening network govern filament bending mode motor model force dipole cause muscle like contraction contraction pull floppy bending mode system induce cross stiffer stretching dominate regime mechanism motor lead nonlinear network response constituent filament purely linear result implication mechanic live cell suggest new design principle active biomemetic material tunable mechanical property', 'stochastic simulation cargo transport processive molecular motor use stochastic computer simulation study transport spherical cargo particle microtubule like track planar substrate kinesin like processive motor newly develop adhesive motor dynamic algorithm combine numerical integration langevin equation motion sphere kinetic rule molecular motor langevin include diffusive motion action pull motor hydrodynamic interaction sphere wall kinetic rule motor include bind unbinding filament active motor step find simulate mean transport length increase exponentially number bind motor good agreement early result number motor bind range motor track fluctuate time poissonian distribution spring cable model linker mechanic cooperativity sense equal load sharing occur high value viscosity attachment time']"
171,379,171_cepheid_rr_lyrae_period,"['cepheid', 'rr', 'lyrae', 'period', 'lmc', 'distance', 'variable', 'pl', 'relation', 'metallicity']","['hst snaphot study variable star globular cluster inner region ngc abridge present result hubble space telescope snapshot program survey inner region globular cluster ngc variable star total variable star find include rr lyrae star population ii cepheid long period variable rr lyrae star observe survey pulsate fundamental mode mean period overtone mode pulsator mean period value match find ground base survey combine available datum ngc find mean period rrab rrc star respectively find rr lyrae survey locate region period amplitude diagram find ground base survey ngc metal rich globular cluster rr lyrae closely resemble oosterhoff type ii globular cluster compare typical oosterhoff type ii system mean period rrab star unusually long derive band period luminosity relation rr lyrae star population ii cepheid w virginis type bl herculis variable star make ngc ngc metal rich globular cluster know contain type variable star variable population ii cepheid give long period separation magnitude rr lyrae star argue appear change period luminosity relation slope bl herculis w virginis star change slope occur rv tauri star add period luminosity relation', 'cepheid instability strip gaia era present recent result concern distance determination base popular primary distance indicator classical cepheid rr lyrae discuss problem affect cepheid distance scale particular dependence fundamental period luminosity pl period luminosity color plc relation metal content key advantage k band pl relation rr lyrae star compare vs fe h present', 'rr lyrae type ii cepheid variable adhere common distance relation preliminary evidence present reaffirm sx phe rr lyrae type ii cepheid variable characterize common wesenheit period magnitude relation order reliable distance estimate rr lyrae variable type ii cepheid ascertain single vi base reddening free relation derive recently ogle photometry lmc type ii cepheid distance compute rr lyrae pc variable class galaxy ic fornax dsph lmc smc globular cluster omega cen ngc result consistent literature estimate particular case smc ic distance agree infer classical cepheid uncertainty correction apply account difference metallicity significant correlation observe distance compute rr lyrae variable omega cen metallicity despite considerable spread abundance sample sum concern sizeable metallicity effect allay employ vi base reddening free cepheid rr lyrae relation']"
172,378,172_absorber_dla_mgii_lyman,"['absorber', 'dla', 'mgii', 'lyman', 'absorption', 'alpha', 'qso', 'redshift', 'quasar', 'forest']","['uncover strong mgii absorbing galaxy image lyman limit nature galaxy rise absorption line damp lyman alpha system dla strong mgii line quasar spectra difficult investigate emission take advantage total absorption qso light blueward lyman limit dla look continuum emission intervene galaxy identify strong metal absorption line mgii absorber equivalent width large potential dla system deep image obtain focal reducer spectrograph large telescope field sdss sdss quasar mgii absorption line respectively qso intervene high redshift dla u r band lie blue redward lyman limit background dla allow search emission foreground galaxy directly line sight qsos galaxy find close sight line qso point source limit field close object lie impact parameter arcsec correspond kpc projection typical colour star form galaxy redshift currently available datum allow confirm galaxy lie redshift absorption system extended structure visible sdss field impact parameter arcsec kpc object luminosity l field star formation rate estimate uv flux abbreviate', 'statistical property dla sub dla quasar absorber provide powerful observational tool probe galaxy intergalactic medium high redshift present study evolution column density distribution z total neutral hydrogen mass high column density quasar absorber datum recent high redshift survey damp lyman alpha dla lyman limit system lls absorber whilst redshift range neutral hi mass dla find fraction drop remain miss mass fraction neutral gas lie sub dla', 'coincident kpc scale damp lyman alpha absorption binary qso large galaxy z report coincident damp lyman alpha dla sub dla absorption z z z arcsecond separation binary quasar sdss ab redshift absorber angular separation correspond proper transverse separation kpc absorber sub dla z detect sdss b corresponding high column density absorber present sdss use high resolution galaxy simulation clustering analysis interpret coincident absorption implication galaxy structure z conclude common absorption line sight unlikely arise single galaxy galaxy plus satellite system feasibly explain group galaxy separation kpc impact finding single line sight observation discuss abundance dla affect tenth dex line sight dla blending keck esi spectrum quasar measure metal column density absorber determine abundance absorber log high absorber determine high level metal enrichment correspond solar metallicitie highest measure dla redshift consistent value measure lyman break galaxy z dla z infer approximately solar ratio alpha fe peak element s zn measure upper limit molecular fraction particular line sight log']"
173,369,173_game_auction_player_nash,"['game', 'auction', 'player', 'nash', 'voting', 'strategy', 'win', 'advertiser', 'equilibrium', 'truthful']","['energy parity game energy parity game infinite player turn base game play weight graph objective game combine qualitative parity condition quantitative requirement sum weight level energy game remain positive interest design synthesis resource constrain omega regular specification energy parity game provide simple model game combined qualitative quantitative objective main result follow exponential memory necessary sufficient win strategy energy parity game b problem decide winner energy parity game solve np conp c algorithm solve energy parity reduction energy game problem decide winner energy parity game polynomially equivalent problem decide winner mean payoff parity game optimal strategy require infinite memory mean payoff parity game consequence obtain conceptually simple algorithm solve mean payoff parity game', 'nash equilibrium perturbation resilient game motivate fact game theoretic setting game analyze approximation game play work analyze equilibrium computation broad natural class bimatrix game stable perturbation specifically focus game property small change payoff matrix cause nash equilibrium game fluctuate wildly game compute approximate nash equilibria efficiently general result lipton et al depend degree stability game reduce bind bad case furthermore stable game approximate equilibria find close variation distance true equilibrium hold give input perturbation actual underlie stable game uniformly stable game equilibria fluctuate quasi linearly extent perturbation particularly dramatic improvement achieve fully quasi polynomial time approximation scheme find equilibrium quasi polynomial time marked contrast general class bimatrix game find approximate equilibria ppad hard particular widely believe assumption ppad contain quasi polynomial time result imply uniformly stable game inherently easy computation approximate equilibrium general bimatrix game', 'compute equilibria anonymous game present efficient approximation algorithm find nash equilibrium anonymous game game player utility different differentiate player result pertain game player strategy game approximate pure nash equilibrium computable polynomial time approximation l s number strategy l lipschitz constant utility finally pta find epsilon']"
174,366,174_traffic_vehicle_pedestrian_car,"['traffic', 'vehicle', 'pedestrian', 'car', 'flow', 'lane', 'congested', 'road', 'jam', 'cellular']","['traffic related self drive particle system subject traffic dynamic capture interest physicist astonishing effect reveal explain question understand follow vehicle stop call phantom traffic jam like drive fast mechanism stop traffic different kind congestion relate traffic jam occur considerably road capacity reach temporary reduction traffic volume cause last traffic jam condition speed limit speed traffic pedestrian move opposite direction normally organize lane similar system freeze heating self organize system tend reach optimal state panic pedestrian produce dangerous deadlock question answer apply extend method statistical physics non linear dynamic self drive particle system review article traffic introduce empirically datum fact observation ii main approach pedestrian highway city traffic iii microscopic particle base mesoscopic gas kinetic macroscopic fluid dynamic model attention pay formulation micro macro link aspect universality unifying concept like general modelling framework self drive particle system include spin system subject optimization traffic flow relation biological socio economic system bacterial colony flock bird panic stock market dynamic discuss', 'model widely scatter state synchronize traffic flow possible relevance stock market dynamic traffic flow low density free traffic characterize quasi dimensional relation traffic flow vehicle density fundamental diagram exist synchronize congested traffic flow instead dimensional area widely scatter flow density datum observe consequence complex traffic dynamic explanation phenomenon transition different traffic phase propose new class molecular dynamic like microscopic traffic model base time collision discuss property mean analytical argument similar model help understand laminar turbulent phase dynamic stock market transition', 'self control traffic light vehicle flow urban road network base fluid dynamic particle car follow simulation traffic flow urban network study problem coordinate incompatible traffic flow intersection inspire observation self organize oscillation pedestrian flow bottleneck helbe phy eev e propose self organization approach traffic light control problem treat multi agent problem interaction vehicle traffic light specifically approach assume priority base control traffic light vehicle flow take account short sighted anticipation vehicle flow platoon consider local interaction lead emergent coordination pattern green wave achieve efficient decentralize traffic light control propose self control adapt flexibly local flow condition lead non cyclical switching pattern change service sequence different traffic flow periodic service evolve certain condition suggest existence spontaneous synchronization traffic light despite vary delay variable vehicle queue travel time self organize traffic light control base optimization stabilization rule perform poorly high utilization road network proper combination reach superior performance result considerable reduction average travel time variation similar control approach apply coordination logistic production process']"
175,361,175_propagator_ghost_gluon_gribov,"['propagator', 'ghost', 'gluon', 'gribov', 'gauge', 'landau', 'infrared', 'dyson', 'lattice', 'schwinger']","['kugo ojima confinement qcd green function covariant gauge landau gauge qcd kugo ojima confinement criterion relation infrared behaviour gluon ghost propagator review demonstrate realization confinement criterion closely related gribov zwanziger horizon condition result general property ghost dyson schwinger equation numerical solution gluon ghost propagator obtain truncated set dyson schwinger equation provide explicit example anticipated infrared behaviour result good agreement quantitatively correspond lattice datum obtain recently result run coupling approach fix point infrared solution couple system dyson schwinger equation quark gluon ghost propagator present dynamical generation quark mass spontaneous breaking chiral symmetry take place quench approximation quark propagator function agree correspond lattice calculation small number light flavour quark gluon ghost propagator deviate slightly one quench approximation positivity violation gluon spectral function manifest gluon propagator clear indication analogous positivity violation quark far', 'gluon ghost propagator influence gribov copy dependence landau gauge gluon ghost propagator choice gribov copy study pure lattice gauge theory influence gluon propagator small ghost propagator clearly affect copy infrared region compare datum infrared exponent predict dyson schwinger equation approach', 'kugo ojima confinement criterion zwanziger gribov horizon condition infrared critical exponent landau gauge qcd kugo ojima confinement criterion relation infrared behaviour gluon ghost propagator landau gauge qcd review realization confinement criterion landau gauge relate zwanziger horizon condition result general property ghost dyson schwinger equation numerical solution gluon ghost propagator obtain truncated set dyson schwinger equation provide explicit example anticipated infrared behaviour result good agreement quantitatively correspond lattice datum obtain recently result run coupling approach fix point infrared solution couple system dyson schwinger equation quark gluon ghost propagator present dynamical generation quark mass spontaneous breaking chiral symmetry find quench approximation quark propagator function agree correspond lattice calculation small number light flavour quark gluon ghost propagator deviate slightly quench one positivity violation gluon spectral function apparent gluon propagator clear indication positivity violation landau gauge quark propagator']"
176,360,176_cooperation_game_dilemma_agent,"['cooperation', 'game', 'dilemma', 'agent', 'prisoner', 'minority', 'strategy', 'player', 'cooperator', 'payoff']","['evolution cooperation mobile agent study effect mobility evolution cooperation mobile player imitate collective motion biological flock interact neighbor prescribe radius adopt prisoner dilemma game snowdrift game metaphor find cooperation maintain enhance low velocity small payoff parameter compare case agent enhancement cooperation largely determine value modest value optimal value velocity induce maximum cooperation level find intermediate value initial population density favorable cooperation velocity fix depend payoff parameter system reach absorbing state cooperation snowdrift game play finding help understand relation individual mobility cooperative behavior social system', 'evolution cooperation spatial prisoner dilemma investigate spatial distribution global frequency agent cooperate defect agent interaction describe deterministic non iterated prisoner dilemma game agent locally interact neighbor base detailed analysis local payoff structure derive critical condition invasion spatial coexistence cooperator defector result conclude phase diagram allow identify regime characterize distinct spatiotemporal dynamic corresponding final spatial structure addition complete invasion defector find coexistence regime majority cooperator large spatial domain minority cooperator organize small non stationary domain small cluster analysis allow verification computer simulation result nowak eventually present simulation result true person game lattice modification lead non uniform spatial interaction enhance effect cooperation keyword prisoner dilemma cooperation spatial person game', 'cooperation self regulation model agent play different game simple model cooperation selfish agent play extended version prisoner game use arbitrary payoff present study continuous variable represent probability cooperation assign agent time time step pair agent choose random interact play game player update criterion base comparison utility simple estimate expect income agent memory use strategy base direct reciprocity tag depend payoff matrix system self organize transient stationary state characterize average probability cooperation average equilibrium capita income turn model exhibit result contradict intuition particular game favor defection produce relatively high degree cooperation conversely game bet lead maximum cooperation optimal produce cooperation']"
177,360,177_cloud_core_turbulence_molecular,"['cloud', 'core', 'turbulence', 'molecular', 'turbulent', 'collapse', 'formation', 'fragmentation', 'clump', 'supersonic']","['mass spectra turbulent fragmentation turbulent fragmentation determine protostellar core form contract grow mass surround cloud material molecular cloud region turbulent driving source turbulence drive large scale exhibit rapid efficient star formation cluster mode interstellar turbulence carry energy small scale result isolated star formation low efficiency clump mass spectrum shock generate density fluctuation pure hydrodynamic supersonic turbulence fit power law steep high mass end agreement observational datum gravity include turbulence model local collapse occur spectrum extend large mass clump merge power law description dn dm possible slope nu case pure gravitational contraction clump mass spectrum shallow nu mass spectrum protostellar core region turbulent support turbulence replenish large scale describe log normal multiple power law similar stellar imf low intermediate mass case small scale turbulence core mass spectrum flat compare imf mass', 'formation star clusters ii simulation magnetohydrodynamic turbulence molecular cloud abridge present series decay turbulence simulation represent cluster form clump molecular cloud investigate role magnetic field formation potential star form core present exhaustive analysis numerical datum simulation include compilation distribution physical property characterize bind core include mass radius mean density angular momenta spin magnetization mass flux ratio present line map model compare observation simulation range jean mass gas representative molecular cloud clump mass solar mass core mas flux ratio generally original cloud cloud initially highly supercritical produce core slightly supercritical similar see zeeman measurement molecular cloud core cloud initially slightly supercritical instead collapse field line sheet core form sheet fragment different mass spectrum observe spin rate core suggest subsequent fragmentation multiple system likely size bind core produce typically pc density range agreement observational survey finally numerical datum allow test theoretical model mass spectrum core turbulent fragmentation picture padoan nordlund find model get shape core mass spectrum reasonably fail predict peak mass core mass spectrum', 'model star formation turbulent fragmentation star formation intimately link dynamical evolution molecular cloud turbulent fragmentation determine protostellar core form contract grow mass accretion surround cloud material numerical model self gravitate supersonic turbulence efficiency spatial distribution timescale star formation turbulent interstellar cloud estimate turbulence continuously replenish drive large scale lead rapid formation star cluster mode interstellar turbulence carry energy small scale result isolated star formation low efficiency clump mass spectrum model pure hydrodynamic turbulence steep observed get close gravity include mass spectrum dense core log normal decay large wavelength turbulence similar imf flat case small scale turbulence dimensional model molecular cloud fragmentation combine dynamical pre main sequence stellar evolution calculation obtain consistent description phase star formation process result report solar mass protostar']"
