Topic,Count,Name,Representation,Representative_Docs
470,189,470_battery_ergotropy_charging_charger,"['battery', 'ergotropy', 'charging', 'charger', 'qb', 'quantum', 'charge', 'extractable', 'store', 'energy']","['quantum battery interact spin environmental noise quantum battery temporary energy storage system construct quantum battery model n spin chain near neighbor hop interaction investigate charge process quantum battery obtain maximum energy quantum battery charge coherent cavity drive field thermal heat bath confirm finite length spin chain thermal charging result nonzero ergotropy contradict previous result incoherent heat source charge single spin quantum battery near neighbor hop interaction induce energy band splitting enhance energy storage ergotropy quantum battery find critical point energy ergotropy result ground state quantum phase transition energy significantly enhance finally find disorder increase energy quantum battery', 'nmr investigation quantum battery star topology spin system theoretical exploration reveal quantum battery exploit quantum correlation achieve fast charging promise exciting application future technology nmr architecture experimentally investigate aspect quantum battery help nuclear spin system star topology configuration carry numerical analysis study charge quantum battery depend relative purity factor charger battery spin experimentally measure polarization battery spin undergoing charge estimate battery energy establish theoretically predict quantum advantage propose quantum advantage depend entanglement charger battery measure estimate size entangled cluster develop simple iterative method realize asymptotic charging avoid oscillatory behaviour charge discharge finally introduce load spin realize charger battery load circuit experimentally demonstrate battery energy consumption vary duration battery storage minute', 'dual cavity controllable quantum battery rapid development quantum science technology quantum battery emerge unresolved issue field quantum battery example improve battery space utilization maximize battery energy storage increase control charge power quantum battery major challenge achieve well charge power reduce energy storage quantum battery propose controllable dual cavity quantum battery increase charge power diminish capacity quantum battery manipulate number atom control method effectively adjust charge power quantum battery time time time adjust number atom quantum battery achieve theoretical fast charging slow charging']"
471,186,471_spatial_multivariate_covariance_markov,"['spatial', 'multivariate', 'covariance', 'markov', 'bayesian', 'process', 'regression', 'covariate', 'geostatistical', 'likelihood']","['spatial function function regression introduce spatial function function regression model capture spatial dependency functional datum integrate spatial autoregressive technique functional principal component analysis propose model address critical gap functional regression enable analysis functional response influence spatially correlate functional predictor common scenario field environmental science epidemiology socio economic study model employ spatial functional principal component decomposition response classical functional principal component decomposition predictor transform functional datum finite dimensional multivariate spatial autoregressive framework transformation allow efficient estimation robust handling spatial dependency square method series extensive simulation propose model consistently demonstrate superior performance estimate spatial autocorrelation regression coefficient function compare favorably exist traditional approach particularly moderate strong spatial effect application propose model brazilian datum underscore practical utility reveal critical spatial pattern confirm case death rate align know geographic social interaction r package provide comprehensive implementation propose estimation method offer user friendly efficient tool researcher practitioner apply methodology real world scenario', 'basis function model spatial statistic spatial statistic concern analysis datum spatial location associate location model statistical dependence datum spatial datum treat single realisation probability model encode dependence fix effect random effect randomness manifest underlie spatial process noisy incomplete measurement process focus review article use basis function provide extremely flexible computationally efficient way model spatial process possibly highly non stationary example basis function model provide illustrate gaussian non gaussian multivariate spatio temporal setting application geophysic aim emphasise versatility spatial statistical model demonstrate centre stage number application domain review conclude discussion illustration software currently available fit spatial basis function model implement spatial statistical prediction', 'spatial factor modeling bayesian matrix normal approach misaligned datum multivariate spatially orient data set prevalent environmental physical science scientist seek jointly model multiple variable index spatial location capture underlying spatial association variable association different dependent variable multivariate latent spatial process model prove effective drive statistical inference render well predictive inference arbitrary location spatial process high dimensional multivariate spatial datum theme article refer data set number spatial location number spatially dependent variable large field witness substantial development scalable model univariate spatial process method multivariate spatial process especially number outcome moderately large limit comparison extend scalable modeling strategy single process multivariate process pursue bayesian inference attractive uncertainty quantification latent spatial process approach exploit distribution theory matrix normal distribution use construct scalable version hierarchical linear model coregionalization lmc spatial factor model deliver inference high dimensional parameter space include latent spatial process illustrate computational inferential benefit algorithm compete method simulation study analysis massive vegetation index datum set']"
472,185,472_student_kt_tracing_knowledge,"['student', 'kt', 'tracing', 'knowledge', 'exercise', 'learner', 'trace', 'educational', 'mastery', 'dkt']","['knowledge trace complex problem solve granular rank base tensor factorization knowledge tracing kt aim model student knowledge level predict performance important application user modeling modern kt approach model maintain date state student knowledge set course concept accord student historical performance attempt problem kt approach design model knowledge observe relatively small problem solve step intelligent tutoring system approach apply successfully model student knowledge observe student solution simple problem perform model complex problem solve ost importantly current model assume problem attempt equally valuable quantify current student complex problem involve concept time assumption deficient paper argue attempt equivalently important discover student knowledge state attempt summarize well represent student performance propose novel student knowledge tracing approach granular rank base tensor factorization grate dynamically select student attempt aggregate predict student performance problem discover concept present experiment real world dataset demonstrate improved performance grate compare state art baseline task student performance prediction analysis show attempt aggregation eliminate unnecessary fluctuation student discover knowledge state help discover complex latent concept problem', 'explainable shot knowledge tracing knowledge tracing kt aim student mastery knowledge exercise record predict performance future test question critical task educational assessment researcher achieve tremendous success rapid development deep learning technique current knowledge trace task fall crack real world teaching scenario rely heavily extensive student datum solely predict numerical performance differ setting teacher assess student knowledge state limited practice provide explanatory feedback fill gap explore new task formulation explainable shot knowledge trace leverage powerful reasoning generation ability large language model llm propose cognition guide framework track student knowledge student record provide natural language explanation experimental result widely dataset llm perform comparable superior competitive deep knowledge trace method discuss potential direction future improvement relevant topic', 'empirical comparison deep learning model knowledge trace large scale dataset knowledge tracing kt problem model student mastery knowledge concept kcs engage sequence learn activity active research area help provide learner personalized feedback material deep learning technique propose solve kt recent release large scale student performance dataset motivate analysis performance deep learning approach propose solve kt analysis help understand method adopt large dataset relate student performance available incorporate contextual information relation exercise student forget behavior improve performance deep learning model']"
473,184,473_fl_federate_wireless_air,"['fl', 'federate', 'wireless', 'air', 'aircomp', 'device', 'aggregation', 'ota', 'communication', 'federated']","['joint optimization communication federate learning air federated learning fl attractive paradigm make use rich distribute datum protect datum privacy nonetheless nonideal communication link limited transmission resource hinder implementation fast accurate fl paper study joint optimization communication fl base analog aggregation transmission realistic wireless network derive closed form expression expect convergence rate fl air theoretically quantify impact analog aggregation fl base analytical result develop joint optimization model accurate fl implementation allow parameter server select subset worker determine appropriate power scaling factor practical setting fl air encounter unobservable parameter reformulate joint optimization worker selection power allocation control approximation finally efficiently solve result mix integer programming problem simple optimal finite set search method reduce search space simulation result propose solution develop realistic wireless analog channel outperform benchmark method achieve comparable performance ideal case fl implement noise free wireless channel', 'improve energy efficiency federate learning optimization communication resource scheduling wireless iot network federated learning fl allow device train global machine learning model share datum context wireless network inherently unreliable nature transmission channel introduce delay error compromise regularity update global model furthermore limited resource energy consumption device factor affect fl performance work propose new fl algorithm call fl consider requirement federated training wireless network scope internet thing reduce energy cost device fl schedule communication resource allocate ideal bandwidth power transmission model certain device selection uplink resource block allocation meet delay requirement power consumption packet error rate simulation result demonstrate fl reduce energy consumption enhance accuracy global model compare fl algorithm lack transmission channel knowledge additionally compare fl version scale communication resource fl achieve reduction energy consumption improve accuracy global model', 'energy spectrum efficient federate learning high precision air computation federated learning fl enable mobile device collaboratively learn share prediction model keep datum locally major research challenge practically deploy fl mobile device frequent wireless update huge size gradient limited spectrum resource ii energy hungry fl communication local computing train battery constrain mobile device address challenge paper propose novel multi bit air computation m aircomp approach spectrum efficient aggregation local model update fl present energy efficient fl design mobile device specifically high precision digital modulation scheme design incorporate m aircomp allow mobile device upload model update select position simultaneously multi access channel theoretically analyze convergence property fl algorithm guide fl convergence analysis formulate joint transmission probability local computing control optimization aim minimize overall energy consumption iterative local computing multi round communication mobile device fl extensive simulation result propose scheme outperform exist one term spectrum utilization energy efficiency learn accuracy']"
474,183,474_convection_rayleigh_prandtl_heat,"['convection', 'rayleigh', 'prandtl', 'heat', 'convective', 'turbulent', 'nusselt', 'flow', 'roll', 'rotate']","['scale relation heat momentum transport shear rayleigh convection provide scale relation nusselt number friction coefficient shear rayleigh convection rayleigh flow couette poiseuille type shear force extend grossmann lohse theory shear thermal convection control parameter system rayleigh number prandtl number reynold number characterise strength impose shear direct numerical simulation theoretical consideration turbulent rayleigh convection friction coefficient associate applied shear shear generate large scale convection roll describe prandtl logarithmic friction law suggest kind universality purely shear drive flow thermal convection scale relation hold ra pr', 'rayleigh thermal convection perturb horizontal heat flux rayleigh convection find heat pass fluid power law dependence impose temperature difference modify dependence enhance reduce heat transfer capability fluid important scientific practical application present simple mean control vertical heat transfer rayleigh convection inject heat lateral fluid domain extract heat opposite horizontal heat flux regulate large scale circulation increase heat transfer rate vertical direction numerical theoretical study demonstrate classical rayleigh convection respond perturbation system near onset convection', 'steady rayleigh convection slip boundary central open question rayleigh convection buoyancy drive flow fluid layer heat cool vertical heat flux depend impose temperature gradient strongly nonlinear regime flow typically turbulent quantitative challenge determine nusselt number depend rayleigh number limit fluid fix finite prandtl number fix spatial domain laboratory experiment numerical simulation analysis rayleigh mathematical model rule propose classical nu ultimate nu asymptotic scaling theory solution equation motion high steady convection roll dynamically unstable share feature turbulent attractor compute steady solution horizontal period choose horizontal period roll maximize find steady convection roll achieve classical asymptotic scaling transport heat turbulent convection experiment simulation comparable parameter heat transport turbulent convection continue dominate heat transport steady roll achieve ultimate scaling']"
475,182,475_shot_fsod_segmentation_prototype,"['shot', 'fsod', 'segmentation', 'prototype', 'fss', 'class', 'query', 'shoot', 'object', 'support']","['query adaptive shot object detection heterogeneous graph convolutional network shot object detection fsod aim detect see object example field see recent improvement owe meta learn technique learn match query image shot class example learn model generalize shoot novel class currently meta learn base method perform pairwise matching query image region usually proposal novel class separately fail account multiple relationship paper propose novel fsod model heterogeneous graph convolutional network efficient message pass proposal class node different type edge obtain context aware proposal feature query adaptive multiclass enhance prototype representation class help promote pairwise matching improve final fsod accuracy extensive experimental result propose model denote qa fewdet outperform current state art approach pascal voc mscoco fsod benchmark different shot evaluation metric', 'explore effective knowledge transfer shot object detection recently shot object receive attention community method propose address problem knowledge transfer perspective promising result achieve method fail achieve shot excel low shot regime likely struggle high shot regime vice versa believe primary challenge fsod change number shot vary low shot regime primary challenge lack inner class variation high shot regime variance approach real main hindrance performance come misalignment learn true distribution distinct issue remain unsolved exist fsod method paper propose overcome challenge exploit rich knowledge model learn effectively transfer novel class low shot regime propose distribution calibration method deal lack inner class variation problem shift compensation method propose compensate possible distribution shift fine tuning high shot regime propose use knowledge learn imagenet guidance feature learn fine tuning stage implicitly align distribution novel class target different regime strategy work improve fsod performance experiment voc coco benchmark propose method significantly outperform baseline method produce competitive result low shot setting high shot setting code available', 'meta fast r cnn accurate shot object detection attentive feature alignment shot object detection fsod aim detect object example adapt state art object detector shot domain remain challenging object proposal key ingredient modern object detector quality proposal generate shot class exist method far bad shot class miss box shot class misclassification inaccurate spatial location respect true object address noisy proposal problem propose novel meta learning base fsod model jointly optimize shot proposal generation fine grain shot proposal classification improve proposal generation shot class propose learn lightweight metric learn base prototype matching network instead conventional simple linear object nonobject classifier rpn non linear classifier feature fusion network improve discriminative prototype matching proposal recall shot class improve fine grain shot proposal classification propose novel attentive feature alignment method address spatial misalignment noisy proposal shot class improve performance shot object detection learn separate fast r cnn detection head shot base class strong performance maintain base class knowledge model achieve state art performance multiple fsod benchmark shot metric']"
476,181,476_droplet_aerosol_airborne_virus,"['droplet', 'aerosol', 'airborne', 'virus', 'respiratory', 'air', 'mask', 'transmission', 'infection', 'ventilation']","['host host airborne transmission multiphase flow problem science base social distance guideline pandemic strikingly demonstrate important develop fundamental knowledge relate generation transport inhalation pathogen laden droplet subsequent possible fate airborne particle aerosol context human human transmission increasingly clear airborne transmission important contributor rapid spreading disease paper discuss process droplet generation exhalation potential transformation airborne particle evaporation transport long distance exhaled puff ambient air turbulence final inhalation receive host interconnect multiphase flow process simple model time evolution droplet aerosol concentration present base theoretical analysis relevant physical process modeling framework detailed experiment simulation study wide variety scenario involve breathing talk cough sneeze number environmental condition humid dry atmosphere confine open environment number question remain open physics evaporation coupling persistence virus clear reliable understanding underlie flow physics virus transmission set foundation improved methodology design case specific social distancing infection control guideline', 'respiratory aerosol droplet transmission infectious disease know physicochemical property exhale droplet aerosol particle prerequisite detailed mechanistic understanding effective prevention airborne transmission infectious human disease article provide critical review synthesis scientific knowledge number concentration size distribution composition mix state related property respiratory particle emit breathing speaking singing coughing sneeze derive present parameterization respiratory particle size distribution base lognormal mode relate different origin respiratory tract trace localize source infectious particle approach support medical treatment risk assessment aerosol droplet transmission infectious disease apply analyze respiratory activity drive spread specific pathogen mycobacterium tuberculosis influenza virus sar virus result confirm high relevance vocalization transmission sar usefulness physical distancing face mask room ventilation air filtration preventive measure airborne infectious disease', 'simple model outcome collision exhaled aerosol droplet airborne particulate matter understanding influence air pollution airborne viral transmission model predict outcome collision droplet particle term distribution droplet volume post collision lack contrast case droplet droplet interaction take exist model successfully predict outcome coalescence stretch reflexive separation post separation characteristic size number velocity result droplet droplet droplet collision adapt account inextensible non deformable particle vary wettability characteristic new model present droplet particle collision prediction new model agree experimental observation droplet particle collision low viscosity regime model apply case collision respiratory aerosol generate breath speech cough sneeze ambient airborne particulate material pm order assess potential contribution interaction enhance transmission pathogen contain aerosol include result realistic condition possible aerosol pm collision enrich pathogen content small persistent aerosol fraction transfer pathogen surface pm particle travel deep respiratory tract context well knowledge size velocity distribution respiratory aerosol model predict extent high ambient pm level contribute airborne infection pathogen']"
477,181,477_vocabulary_clip_segmentation_open,"['vocabulary', 'clip', 'segmentation', 'open', 'ovd', 'mask', 'object', 'semantic', 'lvis', 'coco']","['bridge gap object image level representation open vocabulary detection exist open vocabulary object detector typically enlarge vocabulary size leverage different form weak supervision help generalize novel object inference popular form weak supervision open vocabulary detection ovd include pretraine clip model image level supervision note mode supervision optimally align detection task clip train image text pair lack precise localization object image level supervision heuristic accurately specify local object region work propose address problem perform object centric alignment language embedding clip model furthermore visually ground object image level supervision pseudo labeling process provide high quality object proposal help expand vocabulary training establish bridge object alignment strategy novel weight transfer function aggregate complimentary strength essence propose model seek minimize gap object image centric representation ovd setting coco benchmark propose approach achieve novel class absolute gain previous good performance lvis surpass state art vild model mask ap rare category overall code', 'boost open vocabulary object detection handle background sample open vocabulary object detection task accurately detect object candidate vocabulary list include base novel category currently numerous open vocabulary detector achieve success leverage impressive zero shot capability clip observe clip model struggle effectively handle background image image correspond label language image learning methodology limitation result suboptimal performance open vocabulary detector rely clip process background sample paper propose background information representation open vocabulary detector birdet novel approach address limitation clip handle background sample specifically design background information modeling bim replace single fix background embed mainstream open vocabulary detector dynamic scene information prompt image relate background representation method effectively enhance ability classify oversized region background introduce partial object suppression pos algorithm utilize ratio overlap area address issue misclassifye partial region foreground experiment ov coco ov lvis benchmark demonstrate propose model capable achieve performance enhancement open vocabulary detector', 'learn object language alignment open vocabulary object detection exist object detection method bound fix set vocabulary costly label datum deal novel category model retrain bounding box annotation natural language supervision attractive alternative annotation free attribute broad object concept learn open vocabulary object detection language challenge image text pair contain fine grain object language alignment previous solution rely expensive grounding annotation distil classification orient vision model paper propose novel open vocabulary object detection framework directly learn image text pair datum formulate object language alignment set matching problem set image region feature set word embedding enable train open vocabulary object detector image text pair simple effective way extensive experiment benchmark dataset coco lvis demonstrate superior performance compete approach novel category achieve map coco mask map lvis code available']"
478,181,478_gp_gaussian_gps_kernel,"['gp', 'gaussian', 'gps', 'kernel', 'regression', 'process', 'posterior', 'variational', 'sparse', 'likelihood']","['sparse gaussian process revisit bayesian approach induce variable approximation variational inference technique base induce variable provide elegant framework scalable posterior estimation gaussian process gp model enable scalability main advantage sparse approximation direct marginal likelihood maximization provide robust alternative point estimation induce input location induce variable work challenge common wisdom optimize induce input variational framework yield optimal performance revisit old model approximation fully independent training conditional endow powerful sampling base inference method treat induce location gp hyper parameter bayesian way improve performance significantly base stochastic gradient hamiltonian monte carlo develop fully bayesian approach scalable gp deep gp model demonstrate state art performance extensive experimental campaign regression classification problem', 'modulate scalable gaussian process expressive statistical learning learn task gaussian process gp interested learn statistical relationship input output offer prediction mean associate variability vanilla gp struggle learn complicated distribution property heteroscedastic noise multi modality non stationarity massive datum gaussian marginal cubic complexity end article study new scalable gp paradigms include non stationary heteroscedastic gp mixture gps latent gp introduce additional latent variable modulate output input order learn rich non gaussian statistical representation resort different variational inference strategy arrive analytical tight evidence low bound elbo marginal likelihood efficient effective model training extensive numerical experiment state art gp neural network nn counterpart task verify superiority scalable modulate gps especially scalable latent gp learn diverse datum distribution', 'energetic variational gaussian process regression computer experiment gaussian process gp regression model widely employ surrogate modeling technique computer experiment offer precise prediction statistical inference computer simulator generate experimental datum estimation inference gp perform frequentist bayesian framework chapter construct gp model variational inference particularly employ recently introduce energetic variational inference method wang et al adhere gp model assumption derive posterior distribution parameter energetic variational inference approach bridge bayesian sampling optimization enable approximation posterior distribution identification posterior mode incorporate normal prior mean component gp model apply shrinkage estimation parameter facilitate mean function variable selection showcase effectiveness propose gp model present result benchmark example']"
479,181,479_job_scheduling_makespan_schedule,"['job', 'scheduling', 'makespan', 'schedule', 'machine', 'minimize', 'completion', 'identical', 'competitive', 'precedence']","['minimize completion time stochastic job batch free time study classic problem minimize expect total completion time job identical machine setting size job stochastic specifically size job random variable distribution know algorithm realization reveal job schedule minimize total completion time easy deterministic setting stochastic problem long notorious know algorithm approximation ratio depend variance depend linearly number machine stochastic job bernoulli processing time approximation problem independent variance job size sublinear number machine algorithm base novel reduction minimize total completion time natural makespan like objective weighted free time hope free time objective useful improvement problem stochastic scheduling problem', 'maximise total weight time job parallel machine subject conflict graph paper consider schedule parallel machine constraint pair job process concurrently job associated weight job deadline objective maximise total weight time job problem know strongly np hard general polynomial time algorithm scheduling unit execution time job machine propose performance broad family approximation algorithm scheduling unit execution time job machine analyse case arbitrary job processing time integer linear programming formulation propose compare formulation know early literature iterated variable neighborhood search algorithm propose evaluate mean computational experiment', 'speed robust scheduling revisit speed robust scheduling follow stage problem schedule job uniformly relate machine stage algorithm receive value processing time job partition job group call bag second stage machine speed reveal bag assign machine algorithm produce schedule job bag assign machine objective minimize makespan length schedule algorithm compare optimal schedule call makespan time optimal main result improve bind equal size job b upper bound improve previous bind tight light previous lower bind second infinitesimally small job tight upper low bound case generalize simplifie previous bound b finally introduce new special case relatively small job algorithm robustness close infinitesimal job give well large class input']"
480,181,480_integral_pml_helmholtz_boundary,"['integral', 'pml', 'helmholtz', 'boundary', 'scatter', 'electromagnetic', 'scattering', 'formulation', 'equation', 'dtn']","['pml base boundary integral equation method electromagnetic scattering problem layered medium paper propose new boundary integral equation bie methodology base perfectly match layer pml truncation technique solve electromagnetic scattering problem multi layered medium instead original pml stretch field artificial field equivalent solution physical region introduce significantly simplify study propose methodology derive pml problem pml transform layer potential associated boundary integral operator bio define corresponding jump relation show assumption field vanish pml boundary solution representation related bie regularization hyper singular operator term current density function truncated interface derive numerical experiment present demonstrate efficiency accuracy method', 'highly accurate perfectly match layer boundary integral equation solver acoustic layered medium problem base perfectly match layer pml technique paper develop high accuracy boundary integral equation bie solver acoustic scattering problem locally defect layered medium dimension original scatter problem truncate bounded domain pml assume vanishing scattered field pml boundary derive bie local defect term pml transform free space green function standard integral operator single layer double layer transpose double layer hyper singular boundary integral operator hyper singular integral operator transform combination weakly singular integral operator tangential derivative develop high order chebyshev base rectangular polar singular integration solver discretize weakly singular integral numerical experiment dimensional problem carry demonstrate accuracy efficiency propose solver', 'combine field boundary integral equation pec electromagnetic scattering problem spherical geometry analyze posedness certain field boundary integral equation bie frequency domain electromagnetic scattering perfectly conduct sphere start observation component scatter electric field scalar quantity radiative solution helmholtz equation novel boundary integral equation formulation electromagnetic scattering perfectly conduct obstacle derive green identity apply aforementioned quantity boundary condition surface scatterer unknown formulation normal derivative component scatter electric field normal component scatter electric field surface scatterer formulation refer field bie paper use combined field methodology burton miller field bie approach derive new boundary integral formulation feature helmholtz boundary integral operator subsequently pose positive frequency case spherical scatterer rely spectral property helmholtz boundary integral operator spherical geometry combined field boundary integral operator diagonalizable case spherical geometry eigenvalue non zero frequency furthermore spherical geometry field integral formulation consider paper exhibit eigenvalue cluster property similar second kind integral equation']"
481,180,481_pulsar_pta_gravitational_gwb,"['pulsar', 'pta', 'gravitational', 'gwb', 'array', 'helling', 'wave', 'nanohertz', 'down', 'background']","['forecast pulsar time array sensitivity anisotropy stochastic gravitational wave background statistical anisotropy nanohertz frequency gravitational wave background gwb expect detect pulsar time array pta near future develop frequentist statistical framework intrinsically restrict gwb power positive establish scale relation multipole dependent anisotropy decision threshold function noise property time baseline cadence pulsar pta verify large number pulsar factor lead low uncertainty cross correlation measurement pulsar lead high overall gwb signal noise ratio low anisotropy decision threshold reject null hypothesis isotropy conservative simulation realistic nanograv dataset predict anisotropic gwb angular power sufficient produce tension isotropy p level near future nanograv datum baseline present ready use scale relationship map threshold number pulsar configuration pulsar noise property sky coverage discuss pta improve detection prospect anisotropy method adapt versatile search', 'compare recent pta result nanohertz stochastic gravitational wave background australian chinese european indian north american pulsar time array pta collaboration recently report vary level evidence presence nanohertz gravitational wave background gwb give pta different choice model datum perform comparison gwb individual pulsar noise parameter result report pta constitute international pulsar time array ipta despite make different modeling choice significant difference gwb parameter measure different pta agree pulsar noise parameter consistent different pta majority pulsar include analysis bridge difference modeling choice adopt standardized noise model pulsar pta find model reduction tension pulsar noise parameter reanalysis extend pta datum set add extra pulsar time pta extension find well constraint gwb amplitude high signal noise ratio helling down correlation extension serve prelude benefit offer combination datum pulsar ipta ipta datum release involve add additional pulsar include datum pta give pulsar time single pta', 'quality quantity optimize pulsar time array analysis stochastic continuous gravitational wave signal search gravitational wave pulsar time array pta computationally expensive complex analysis involve source specific noise study pulsar add array stage pta analysis increasingly challenging optimize number include pulsar crucial reduce computational burden datum analysis present suite method rank pulsar use scope pta analysis use maximization signal noise ratio proxy select pulsar method target detection stochastic continuous gravitational wave signal present ranking minimize coupling spatial correlation signature monopolar dipolar helling down correlation finally explore combine method test approach mock datum frequentist bayesian hypothesis testing equal noise pulsar find optimal selection lead increase log bayes factor time steep random selection hypothesis test gravitational wave background versus common uncorrelated red noise process test realistic epta dataset subset pulsar select provide log likelihood ratio total imply optimally select subset pulsar yield result comparable obtain array expect selection method play crucial role future pta datum combination']"
482,180,482_audio_sound_visual_video,"['audio', 'sound', 'visual', 'video', 'avs', 'localization', 'modal', 'modality', 'object', 'source']","['unravel instance association close look audio visual segmentation audio visual segmentation avs challenging task involve accurately segment sound object base audio visual cue effectiveness audio visual learning critically depend achieve accurate cross modal alignment sound visual object successful audio visual learning require essential component challenging dataset high quality pixel level multi class annotate image associate audio file model establish strong link audio information corresponding visual object requirement partially address current method training set contain biased audio visual datum model generalise poorly biased training set work propose new cost effective strategy build challenging relatively unbiased high quality audio visual segmentation benchmark propose new informative sample mining method audio visual supervise contrastive learning leverage discriminative contrastive sample enforce cross modal understanding empirical result demonstrate effectiveness benchmark furthermore experiment conduct exist avs dataset new benchmark method achieve state art sota segmentation accuracy', 'sound visual scene generation audio visual latent alignment audio describe world paper propose method generate image scene sound method address challenge deal large gap exist sight sound design model work schedule learn procedure model component associate audio visual modality despite information gap key idea enrich audio feature visual information learn align audio visual latent space translate input audio visual feature use pre trained generator produce image improve quality generate image use sound source localization select audio visual pair strong cross modal correlation obtain substantially well result vegas vggsound dataset prior approach control model prediction apply simple manipulation input waveform latent space', 'discover sound object audio query audio visual segmentation audio visual segmentation avs aim segment sound object frame give video distinguish sound object silent one audio visual semantic correspondence temporal interaction require previous method apply multi frame cross modal attention conduct pixel level interaction audio feature visual feature multiple frame simultaneously redundant implicit paper propose audio query transformer architecture aqformer define set object query condition audio information associate particular sound object explicit object level semantic correspondence audio visual modality establish gather object information visual feature predefine audio query audio bridged temporal interaction module propose exchange sound object relevant information multiple frame bridge audio feature extensive experiment conduct avs benchmark method achieve state art performance especially gain setting']"
483,180,483_agent_marl_starcraft_cooperative,"['agent', 'marl', 'starcraft', 'cooperative', 'reinforcement', 'multi', 'smac', 'qmix', 'policy', 'reward']","['uneven universal value exploration multi agent reinforcement learning vdn qmix popular value base algorithm cooperative marl learn centralized action value function monotonic mixing agent utility enable easy decentralization learn policy restrict joint action value function prevent solve task require significant coordination agent give timestep problem overcome improve joint exploration agent training specifically propose novel marl approach call universal value exploration uneven learn set relate task simultaneously linear decomposition universal successor feature policy solve related task joint exploration process agent improve help achieve well coordination empirical result set exploration game challenge cooperative predator prey task require significant coordination agent starcraft ii micromanagement benchmark uneven solve task state art marl method fail', 'model interaction agent cooperative multi agent reinforcement learning value base method multi agent reinforcement learning marl especially value decomposition method demonstrate range challenge cooperative task current method pay little attention interaction agent essential teamwork game real life limit efficiency value base marl algorithm aspect collaborative exploration value function estimation paper propose novel cooperative marl algorithm name interactive actor model interaction agent perspective policy value function policy multi agent joint stochastic policy introduce adopt collaborative exploration module train maximize entropy regularize expect return value use share attention mechanism estimate value function agent take impact teammate consideration implementation level extend value decomposition method continuous control task evaluate iac benchmark task include classic control multi agent particle environment experimental result indicate method outperform state art approach achieve well performance term cooperation', 'policy diagnosis measure role diversity cooperative multi agent rl cooperative multi agent reinforcement learning marl make rapid progress solve task grid world real world scenario agent give different attribute goal result different behavior multi agent task study quantify agent behavior difference build relationship policy performance role diversity metric measure characteristic marl task define role diversity perspective action base trajectory base contribution base fully measure multi agent task theoretical analysis find error bind marl decompose part strong relation role diversity decomposed factor significantly impact policy optimization popular direction include parameter sharing communication mechanism credit assignment main experimental platform base multiagent particle environment mpe starcraft multi agent challenge smac extensive experiment clearly role diversity serve robust measurement characteristic multi agent cooperation task help diagnose policy fit current multi agent system well policy performance']"
484,180,484_symbolic_neuro_logical_logic,"['symbolic', 'neuro', 'logical', 'logic', 'reasoning', 'nesy', 'neurosymbolic', 'clause', 'neural', 'tsetlin']","['map neuro symbolic ai landscape architecture handbook augment deep learning symbolic reasoning integrate symbolic technique statistical one long stand problem artificial intelligence motivation strength area match weakness combine weakness method limit neuro symbolic ai focus integration statistical method particular neural network recent year significant progress research field neuro symbolic system outperform logical neural model neuro symbolic ai comparatively speak infancy widely adopt machine learning practitioner survey present mapping neuro symbolic technique family framework base architecture benefit firstly allow link different strength framework respective architecture secondly allow illustrate engineer augment neural network treat symbolic method black box thirdly allow map field future researcher identify closely relate framework', 'efficient neuro symbolic ai workload characterization hardware architecture remarkable advancement artificial intelligence ai primarily drive deep neural network face challenge surround unsustainable computational trajectory limited robustness lack explainability develop generation cognitive ai system neuro symbolic ai emerge promising paradigm fuse neural symbolic approach enhance interpretability robustness trustworthiness facilitate learn datum recent neuro symbolic system demonstrate great potential collaborative human ai scenario reasoning cognitive capability paper aim understand workload characteristic potential architecture neuro symbolic ai systematically categorize neuro symbolic ai algorithm experimentally evaluate analyze term runtime memory computational operator sparsity system characteristic cpus gpu edge soc study reveal neuro symbolic model suffer inefficiency shelf hardware memory bind nature vector symbolic logical operation complex flow control datum dependency sparsity variation limited scalability base profiling insight suggest cross layer optimization solution present hardware acceleration case study vector symbolic architecture improve performance efficiency scalability neuro symbolic computing finally discuss challenge potential future direction neuro symbolic ai system architectural perspective', 'end end neuro symbolic rule learning human ability seamlessly combine low level visual input high level symbolic reasoning form recognise object learn relation apply rule neuro symbolic system aim bring unify approach connectionist logic base principle visual processing abstract reasoning respectively paper present complete neuro symbolic method processing image object learn relation logical rule end end fashion main contribution differentiable layer deep learn architecture symbolic relation rule extract prune thresholding evaluate model dataset subgraph isomorphism task symbolic rule learning image classification domain compound relation learn object relation rule demonstrate model scale state art symbolic learner outperform deep relational neural network architecture']"
