query_id,query_text,rank,doc_id,specter_score,title,categories,abstract
gnn_citations,graph neural networks for citation analysis,465,2404.13865,0.68223715,Context-Enhanced Language Models for Generating Multi-Paper Citations,cs.CL,"  Citation text plays a pivotal role in elucidating the connection between
scientific documents, demanding an in-depth comprehension of the cited paper.
Constructing citations is often time-consuming, requiring researchers to delve
into extensive literature and grapple with articulating relevant content. To
address this challenge, the field of citation text generation (CTG) has
emerged. However, while earlier methods have primarily centered on creating
single-sentence citations, practical scenarios frequently necessitate citing
multiple papers within a single paragraph. To bridge this gap, we propose a
method that leverages Large Language Models (LLMs) to generate multi-citation
sentences. Our approach involves a single source paper and a collection of
target papers, culminating in a coherent paragraph containing multi-sentence
citation text. Furthermore, we introduce a curated dataset named MCG-S2ORC,
composed of English-language academic research papers in Computer Science,
showcasing multiple citation instances. In our experiments, we evaluate three
LLMs LLaMA, Alpaca, and Vicuna to ascertain the most effective model for this
endeavor. Additionally, we exhibit enhanced performance by integrating
knowledge graphs from target papers into the prompts for generating citation
text. This research underscores the potential of harnessing LLMs for citation
generation, opening a compelling avenue for exploring the intricate connections
between scientific documents.
"
gnn_citations,graph neural networks for citation analysis,466,1101.3863,0.6821884,"Turning the tables in citation analysis one more time: Principles for
  comparing sets of documents",cs.DL physics.soc-ph,"  We submit newly developed citation impact indicators based not on arithmetic
averages of citations but on percentile ranks. Citation distributions are-as a
rule-highly skewed and should not be arithmetically averaged. With percentile
ranks, the citation of each paper is rated in terms of its percentile in the
citation distribution. The percentile ranks approach allows for the formulation
of a more abstract indicator scheme that can be used to organize and/or
schematize different impact indicators according to three degrees of freedom:
the selection of the reference sets, the evaluation criteria, and the choice of
whether or not to define the publication sets as independent. Bibliometric data
of seven principal investigators (PIs) of the Academic Medical Center of the
University of Amsterdam is used as an exemplary data set. We demonstrate that
the proposed indicators [R(6), R(100), R(6,k), R(100,k)] are an improvement of
averages-based indicators because one can account for the shape of the
distributions of citations over papers.
"
gnn_citations,graph neural networks for citation analysis,467,2403.02576,0.68196976,AceMap: Knowledge Discovery through Academic Graph,cs.DL cs.LG cs.SI,"  The exponential growth of scientific literature requires effective management
and extraction of valuable insights. While existing scientific search engines
excel at delivering search results based on relational databases, they often
neglect the analysis of collaborations between scientific entities and the
evolution of ideas, as well as the in-depth analysis of content within
scientific publications. The representation of heterogeneous graphs and the
effective measurement, analysis, and mining of such graphs pose significant
challenges. To address these challenges, we present AceMap, an academic system
designed for knowledge discovery through academic graph. We present advanced
database construction techniques to build the comprehensive AceMap database
with large-scale academic entities that contain rich visual, textual, and
numerical information. AceMap also employs innovative visualization,
quantification, and analysis methods to explore associations and logical
relationships among academic entities. AceMap introduces large-scale academic
network visualization techniques centered on nebular graphs, providing a
comprehensive view of academic networks from multiple perspectives. In
addition, AceMap proposes a unified metric based on structural entropy to
quantitatively measure the knowledge content of different academic entities.
Moreover, AceMap provides advanced analysis capabilities, including tracing the
evolution of academic ideas through citation relationships and concept
co-occurrence, and generating concise summaries informed by this evolutionary
process. In addition, AceMap uses machine reading methods to generate potential
new ideas at the intersection of different fields. Exploring the integration of
large language models and knowledge graphs is a promising direction for future
research in idea evolution. Please visit \url{https://www.acemap.info} for
further exploration.
"
gnn_citations,graph neural networks for citation analysis,468,cs/0603056,0.6819528,"Does the arXiv lead to higher citations and reduced publisher downloads
  for mathematics articles?",cs.DL cs.IR math.HO,"  An analysis of 2,765 articles published in four math journals from 1997 to
2005 indicate that articles deposited in the arXiv received 35% more citations
on average than non-deposited articles (an advantage of about 1.1 citations per
article), and that this difference was most pronounced for highly-cited
articles. Open Access, Early View, and Quality Differential were examined as
three non-exclusive postulates for explaining the citation advantage. There was
little support for a universal Open Access explanation, and no empirical
support for Early View. There was some inferential support for a Quality
Differential brought about by more highly-citable articles being deposited in
the arXiv. In spite of their citation advantage, arXiv-deposited articles
received 23% fewer downloads from the publisher's website (about 10 fewer
downloads per article) in all but the most recent two years after publication.
The data suggest that arXiv and the publisher's website may be fulfilling
distinct functional needs of the reader.
"
gnn_citations,graph neural networks for citation analysis,469,1903.07547,0.68190616,Should Citations be Counted Separately from Each Originating Section,cs.DL,"  Articles are cited for different purposes and differentiating between reasons
when counting citations may therefore give finer-grained citation count
information. Although identifying and aggregating the individual reasons for
each citation may be impractical, recording the number of citations that
originate from different article sections might illuminate the general reasons
behind a citation count (e.g., 110 citations = 10 Introduction citations + 100
Methods citations). To help investigate whether this could be a practical and
universal solution, this article compares 19 million citations with DOIs from
six different standard sections in 799,055 PubMed Central open access articles
across 21 out of 22 fields. There are apparently non-systematic differences
between fields in the most citing sections and the extent to which citations
from one section overlap with citations from another, with some degree of
overlap in most cases. Thus, at a science-wide level, section headings are
partly unreliable indicators of citation context, even if they are more
standard within individual fields. They may still be used within fields to help
identify individual highly cited articles that have had one type of impact,
especially methodological (Methods) or context setting (Introduction), but
expert judgement is needed to validate the results.
"
gnn_citations,graph neural networks for citation analysis,470,1705.07664,0.681718,"CayleyNets: Graph Convolutional Neural Networks with Complex Rational
  Spectral Filters",cs.LG,"  The rise of graph-structured data such as social networks, regulatory
networks, citation graphs, and functional brain networks, in combination with
resounding success of deep learning in various applications, has brought the
interest in generalizing deep learning models to non-Euclidean domains. In this
paper, we introduce a new spectral domain convolutional architecture for deep
learning on graphs. The core ingredient of our model is a new class of
parametric rational complex functions (Cayley polynomials) allowing to
efficiently compute spectral filters on graphs that specialize on frequency
bands of interest. Our model generates rich spectral filters that are localized
in space, scales linearly with the size of the input data for
sparsely-connected graphs, and can handle different constructions of Laplacian
operators. Extensive experimental results show the superior performance of our
approach, in comparison to other spectral domain convolutional architectures,
on spectral image classification, community detection, vertex classification
and matrix completion tasks.
"
gnn_citations,graph neural networks for citation analysis,471,2005.00962,0.6816895,"Gender Gap in Natural Language Processing Research: Disparities in
  Authorship and Citations",cs.DL cs.CL,"  Disparities in authorship and citations across gender can have substantial
adverse consequences not just on the disadvantaged genders, but also on the
field of study as a whole. Measuring gender gaps is a crucial step towards
addressing them. In this work, we examine female first author percentages and
the citations to their papers in Natural Language Processing (1965 to 2019). We
determine aggregate-level statistics using an existing manually curated
author--gender list as well as first names strongly associated with a gender.
We find that only about 29% of first authors are female and only about 25% of
last authors are female. Notably, this percentage has not improved since the
mid 2000s. We also show that, on average, female first authors are cited less
than male first authors, even when controlling for experience and area of
research. Finally, we discuss the ethical considerations involved in automatic
demographic analysis.
"
gnn_citations,graph neural networks for citation analysis,472,1905.13391,0.68126965,Rethinking Table Recognition using Graph Neural Networks,cs.CV cs.LG,"  Document structure analysis, such as zone segmentation and table recognition,
is a complex problem in document processing and is an active area of research.
The recent success of deep learning in solving various computer vision and
machine learning problems has not been reflected in document structure analysis
since conventional neural networks are not well suited to the input structure
of the problem. In this paper, we propose an architecture based on graph
networks as a better alternative to standard neural networks for table
recognition. We argue that graph networks are a more natural choice for these
problems, and explore two gradient-based graph neural networks. Our proposed
architecture combines the benefits of convolutional neural networks for visual
feature extraction and graph networks for dealing with the problem structure.
We empirically demonstrate that our method outperforms the baseline by a
significant margin. In addition, we identify the lack of large scale datasets
as a major hindrance for deep learning research for structure analysis and
present a new large scale synthetic dataset for the problem of table
recognition. Finally, we open-source our implementation of dataset generation
and the training framework of our graph networks to promote reproducible
research in this direction.
"
gnn_citations,graph neural networks for citation analysis,473,1309.5256,0.6811404,"Author Name Co-Mention Analysis: Testing a Poor Man's Author Co-Citation
  Analysis Method",cs.DL,"  As a social science information service for the German language countries, we
document research projects, publications, and data in relevant fields. At the
same time, we aim to provide well-founded bibliometric studies of these fields.
Performing a citation analysis on an area of the German social sciences is,
however, a serious challenge given the low and likely significantly biased
coverage of these fields in the standard citation databases. Citations, and
especially author citations, play a highly significant role in that literature,
however. In this work in progress, we report preliminary methods and results
for an author name co-mention analysis of a large fragment of a particularly
interesting corpus of German sociology: a quarter century's worth of the
full-text proceedings of the Deutsche Gesellschaft fuer Soziologie (DGS), which
celebrated its 100th anniversary meeting in 2012. Results are encouraging for
this poor cousin of author co-citation analysis, but considerable refinements,
especially of the underlying computational infrastructure for full-text
analysis, appear advisable for full-scale deployment of this method.
"
gnn_citations,graph neural networks for citation analysis,474,2302.02209,0.68067575,"A Theory of Link Prediction via Relational Weisfeiler-Leman on Knowledge
  Graphs",cs.LG cs.AI,"  Graph neural networks are prominent models for representation learning over
graph-structured data. While the capabilities and limitations of these models
are well-understood for simple graphs, our understanding remains incomplete in
the context of knowledge graphs. Our goal is to provide a systematic
understanding of the landscape of graph neural networks for knowledge graphs
pertaining to the prominent task of link prediction. Our analysis entails a
unifying perspective on seemingly unrelated models and unlocks a series of
other models. The expressive power of various models is characterized via a
corresponding relational Weisfeiler-Leman algorithm. This analysis is extended
to provide a precise logical characterization of the class of functions
captured by a class of graph neural networks. The theoretical findings
presented in this paper explain the benefits of some widely employed practical
design choices, which are validated empirically.
"
gnn_citations,graph neural networks for citation analysis,475,1107.5469,0.6806438,"A small world of citations? The influence of collaboration networks on
  citation practices",physics.soc-ph cs.DL cs.SI,"  This paper examines the proximity of authors to those they cite using degrees
of separation in a co-author network, essentially using collaboration networks
to expand on the notion of self-citations. While the proportion of direct
self-citations (including co-authors of both citing and cited papers) is
relatively constant in time and across specialties in the natural sciences (10%
of citations) and the social sciences (20%), the same cannot be said for
citations to authors who are members of the co-author network. Differences
between fields and trends over time lie not only in the degree of co-authorship
which defines the large-scale topology of the collaboration network, but also
in the referencing practices within a given discipline, computed by defining a
propensity to cite at a given distance within the collaboration network.
Overall, there is little tendency to cite those nearby in the collaboration
network, excluding direct self-citations. By analyzing these social references,
we characterize the social capital of local collaboration networks in terms of
the knowledge production within scientific fields. These results have
implications for the long-standing debate over biases common to most types of
citation analysis, and for understanding citation practices across scientific
disciplines over the past 50 years. In addition, our findings have important
practical implications for the availability of 'arm's length' expert reviewers
of grant applications and manuscripts.
"
gnn_citations,graph neural networks for citation analysis,476,1607.03179,0.68057555,"Citation success index - An intuitive pair-wise journal comparison
  metric",cs.DL physics.soc-ph,"  In this paper we present ""citation success index"", a metric for comparing the
citation capacity of pairs of journals. Citation success index is the
probability that a random paper in one journal has more citations than a random
paper in another journal (50% means the two journals do equally well). Unlike
the journal impact factor (IF), the citation success index depends on the
broadness and the shape of citation distributions. Also, it is insensitive to
sporadic highly-cited papers that skew the IF. Nevertheless, we show, based on
16,000 journals containing ~2.4 million articles, that the citation success
index is a relatively tight function of the ratio of IFs of journals being
compared, due to the fact that journals with same IF have quite similar
citation distributions. The citation success index grows slowly as a function
of IF ratio. It is substantial (>90%) only when the ratio of IFs exceeds ~6,
whereas a factor of two difference in IF values translates into a modest
advantage for the journal with higher IF (index of ~70%). We facilitate the
wider adoption of this metric by providing an online calculator that takes as
input parameters only the IFs of the pair of journals.
"
gnn_citations,graph neural networks for citation analysis,477,2201.04353,0.6804631,A simple model for citation curve,cs.DL,"  There is considerable interest in the citation count for an author's
publications. This has led to many proposals for citation indices for
characterizing citation distributions. However, there is so far no tractable
model to facilitate the analysis of these distributions and the design of these
indices. This paper presents a simple equation for such design and analysis.
The equation has three parameters that are calibrated by three geometrical
characteristics of a citation distribution. Its simple form makes it tractable.
To demonstrate, the equation is used to derive closed-form expressions for
various citation indices, analyze the effect of time and identify individual
contribution to the Hirsch index for a group.
"
gnn_citations,graph neural networks for citation analysis,478,1905.03461,0.6803761,"Solo citations, duet citations, and prelude citations: New measures of
  the disruption of academic papers",cs.DL,"  It is important to measure the disruption of academic papers. According to
the characteristics of three different kinds of citations, this paper borrows
musical vocabulary and names them solo citations (SC), duet citations (DC), and
prelude citations (PC) respectively. Studying how to measure the disruption of
a published work effectively, this study analyzes nine indicators and suggests
a general evaluation formula. Seven of the nine indicators are innovations
introduced by this paper: SC, SC-DC, SC-PC, SC-DC-PC, (SC-DC)/(SC+DC),
(SC-PC)/(SC+DC), and (SC-DC-PC)/(SC+DC), as is the general formula. These
indices are discussed considering two cases: One case concerns the Citation
Indexes for Science and the other concerns Co-citations. The results show that,
compared with other indicators, four indicators (SC, SC-DC, SC/(SC+DC), and
(SC-DC)/(SC+DC)) are logically and empirically reasonable. Future research may
consider combining these indices, for example, using SC multiplied by
SC/(SC+DC) or SC-DC multiplied by (SC-DC)/(SC+DC), to get final evaluation
results that contain desirable characteristics of two types of indicators.
Confirming which of the evaluation results from these indicators can best
reflect the innovation of research papers requires much empirical analysis.
"
gnn_citations,graph neural networks for citation analysis,479,2302.10095,0.6803471,Conformal Prediction for Network-Assisted Regression,stat.ME math.ST stat.ML stat.TH,"  An important problem in network analysis is predicting a node attribute using
both network covariates, such as graph embedding coordinates or local subgraph
counts, and conventional node covariates, such as demographic characteristics.
While standard regression methods that make use of both types of covariates may
be used for prediction, statistical inference is complicated by the fact that
the nodal summary statistics are often dependent in complex ways. We show that
under a mild joint exchangeability assumption, a network analog of conformal
prediction achieves finite sample validity for a wide range of network
covariates. We also show that a form of asymptotic conditional validity is
achievable. The methods are illustrated on both simulated networks and a
citation network dataset.
"
gnn_citations,graph neural networks for citation analysis,480,cs/0612132,0.6803161,"A New Era in Citation and Bibliometric Analyses: Web of Science, Scopus,
  and Google Scholar",cs.DL cs.IR,"  Academic institutions, federal agencies, publishers, editors, authors, and
librarians increasingly rely on citation analysis for making hiring, promotion,
tenure, funding, and/or reviewer and journal evaluation and selection
decisions. The Institute for Scientific Information's (ISI) citation databases
have been used for decades as a starting point and often as the only tools for
locating citations and/or conducting citation analyses. ISI databases (or Web
of Science), however, may no longer be adequate as the only or even the main
sources of citations because new databases and tools that allow citation
searching are now available. Whether these new databases and tools complement
or represent alternatives to Web of Science (WoS) is important to explore.
Using a group of 15 library and information science faculty members as a case
study, this paper examines the effects of using Scopus and Google Scholar (GS)
on the citation counts and rankings of scholars as measured by WoS. The paper
discusses the strengths and weaknesses of WoS, Scopus, and GS, their overlap
and uniqueness, quality and language of the citations, and the implications of
the findings for citation analysis. The project involved citation searching for
approximately 1,100 scholarly works published by the study group and over 200
works by a test group (an additional 10 faculty members). Overall, more than
10,000 citing and purportedly citing documents were examined. WoS data took
about 100 hours of collecting and processing time, Scopus consumed 200 hours,
and GS a grueling 3,000 hours.
"
gnn_citations,graph neural networks for citation analysis,481,2505.11139,0.6802813,Covariance Density Neural Networks,cs.LG,"Graph neural networks have re-defined how we model and predict on network data but there lacks a consensus on choosing the correct underlying graph structure on which to model signals. CoVariance Neural Networks (VNN) address this issue by using the sample covariance matrix as a Graph Shift Operator (GSO). Here, we improve on the performance of VNNs by constructing a Density Matrix where we consider the sample Covariance matrix as a quasi-Hamiltonian of the system in the space of random variables. Crucially, using this density matrix as the GSO allows components of the data to be extracted at different scales, allowing enhanced discriminability and performance. We show that this approach allows explicit control of the stability-discriminability trade-off of the network, provides enhanced robustness to noise compared to VNNs, and outperforms them in useful real-life applications where the underlying covariance matrix is informative. In particular, we show that our model can achieve strong performance in subject-independent Brain Computer Interface EEG motor imagery classification, outperforming EEGnet while being faster. This shows how covariance density neural networks provide a basis for the notoriously difficult task of transferability of BCIs when evaluated on unseen individuals."
gnn_citations,graph neural networks for citation analysis,482,2311.12399,0.6800176,"A Survey of Graph Meets Large Language Model: Progress and Future
  Directions",cs.LG cs.CL cs.SI,"  Graph plays a significant role in representing and analyzing complex
relationships in real-world applications such as citation networks, social
networks, and biological data. Recently, Large Language Models (LLMs), which
have achieved tremendous success in various domains, have also been leveraged
in graph-related tasks to surpass traditional Graph Neural Networks (GNNs)
based methods and yield state-of-the-art performance. In this survey, we first
present a comprehensive review and analysis of existing methods that integrate
LLMs with graphs. First of all, we propose a new taxonomy, which organizes
existing methods into three categories based on the role (i.e., enhancer,
predictor, and alignment component) played by LLMs in graph-related tasks. Then
we systematically survey the representative methods along the three categories
of the taxonomy. Finally, we discuss the remaining limitations of existing
studies and highlight promising avenues for future research. The relevant
papers are summarized and will be consistently updated at:
https://github.com/yhLeeee/Awesome-LLMs-in-Graph-tasks.
"
gnn_citations,graph neural networks for citation analysis,483,2409.14500,0.6800174,GraphLand: Evaluating Graph Machine Learning Models on Diverse Industrial Data,cs.LG cs.AI,"Although data that can be naturally represented as graphs is widespread in real-world applications across diverse industries, popular graph ML benchmarks for node property prediction only cover a surprisingly narrow set of data domains, and graph neural networks (GNNs) are often evaluated on just a few academic citation networks. This issue is particularly pressing in light of the recent growing interest in designing graph foundation models. These models are supposed to be able to transfer to diverse graph datasets from different domains, and yet the proposed graph foundation models are often evaluated on a very limited set of datasets from narrow applications. To alleviate this issue, we introduce GraphLand: a benchmark of 14 diverse graph datasets for node property prediction from a range of different industrial applications. GraphLand allows evaluating graph ML models on a wide range of graphs with diverse sizes, structural characteristics, and feature sets, all in a unified setting. Further, GraphLand allows investigating such previously underexplored research questions as how realistic temporal distributional shifts under transductive and inductive settings influence graph ML model performance. To mimic realistic industrial settings, we use GraphLand to compare GNNs with gradient-boosted decision trees (GBDT) models that are popular in industrial applications and show that GBDTs provided with additional graph-based input features can sometimes be very strong baselines. Further, we evaluate currently available general-purpose graph foundation models and find that they fail to produce competitive results on our proposed datasets."
gnn_citations,graph neural networks for citation analysis,484,1906.11964,0.679989,"OpenCitations, an infrastructure organization for open scholarship",cs.DL,"  OpenCitations is an infrastructure organization for open scholarship
dedicated to the publication of open citation data as Linked Open Data using
Semantic Web technologies, thereby providing a disruptive alternative to
traditional proprietary citation indexes. Open citation data are valuable for
bibliometric analysis, increasing the reproducibility of large-scale analyses
by enabling publication of the source data. Following brief introductions to
the development and benefits of open scholarship and to Semantic Web
technologies, this paper describes OpenCitations and its datasets, tools,
services and activities. These include the OpenCitations Data Model; the SPAR
(Semantic Publishing and Referencing) Ontologies; OpenCitations' open software
of generic applicability for searching, browsing and providing REST APIs over
RDF triplestores; Open Citation Identifiers (OCIs) and the OpenCitations OCI
Resolution Service; the OpenCitations Corpus (OCC), a database of open
downloadable bibliographic and citation data made available in RDF under a
Creative Commons public domain dedication; and the OpenCitations Indexes of
open citation data, of which the first and largest is COCI, the OpenCitations
Index of Crossref Open DOI-to-DOI Citations, which currently contains over 445
million bibliographic citations and is receiving considerable usage by the
scholarly community.
"
gnn_citations,graph neural networks for citation analysis,485,1901.01343,0.67981094,Graph Neural Networks with convolutional ARMA filters,cs.LG stat.ML,"  Popular graph neural networks implement convolution operations on graphs
based on polynomial spectral filters. In this paper, we propose a novel graph
convolutional layer inspired by the auto-regressive moving average (ARMA)
filter that, compared to polynomial ones, provides a more flexible frequency
response, is more robust to noise, and better captures the global graph
structure. We propose a graph neural network implementation of the ARMA filter
with a recursive and distributed formulation, obtaining a convolutional layer
that is efficient to train, localized in the node space, and can be transferred
to new graphs at test time. We perform a spectral analysis to study the
filtering effect of the proposed ARMA layer and report experiments on four
downstream tasks: semi-supervised node classification, graph signal
classification, graph classification, and graph regression. Results show that
the proposed ARMA layer brings significant improvements over graph neural
networks based on polynomial filters.
"
gnn_citations,graph neural networks for citation analysis,486,1904.06052,0.67977893,"COCI, the OpenCitations Index of Crossref open DOI-to-DOI citations",cs.DL,"  In this paper, we present COCI, the OpenCitations Index of Crossref open
DOI-to-DOI citations (http://opencitations.net/index/coci). COCI is the first
open citation index created by OpenCitations, in which we have applied the
concept of citations as first-class data entities, and it contains more than
445 million DOI-to-DOI citation links derived from the data available in
Crossref. These citations are described in RDF by means of the newly extended
version of the OpenCitations Data Model (OCDM). We introduce the workflow we
have developed for creating these data, and also show the additional services
that facilitate the access to and querying of these data via different access
points: a SPARQL endpoint, a REST API, bulk downloads, Web interfaces, and
direct access to the citations via HTTP content negotiation. Finally, we
present statistics regarding the use of COCI citation data, and we introduce
several projects that have already started to use COCI data for different
purposes.
"
gnn_citations,graph neural networks for citation analysis,487,1306.4856,0.6794976,"The potential of preprints to accelerate scholarly communication - A
  bibliometric analysis based on selected journals",cs.DL,"  This paper quantifies to which extent preprints in arXiv accelerate scholarly
communication. The following subject fields were investigated up to the year
2012: High Energy Physics (HEP), Mathematics, Astrophysics, Quantitative
Biology, and Library and Information Science (LIS). Publication and citation
data was downloaded from Scopus and matched with corresponding preprints in
arXiv. Furthermore, the INSPIRE HEP database was used to retrieve citation data
for papers related to HEP. The bibliometric analysis deals with the growth in
numbers of articles published having a previous preprint in arXiv and the
publication delay, which is defined as the chronological distance between the
deposit of a preprint in arXiv and its formal journal publication. Likewise,
the citation delay is analyzed, which describes the time it takes until the
first citation of preprints, and articles, respectively. Total citation numbers
are compared for sets of articles with a previous preprint and those without.
The results show that in all fields but biology a significant citation
advantage exists in terms of speed and citation rates for articles with a
previous preprint version on arXiv.
"
gnn_citations,graph neural networks for citation analysis,488,1702.06286,0.6794526,"Convolutional Recurrent Neural Networks for Polyphonic Sound Event
  Detection",cs.LG cs.SD,"  Sound events often occur in unstructured environments where they exhibit wide
variations in their frequency content and temporal structure. Convolutional
neural networks (CNN) are able to extract higher level features that are
invariant to local spectral and temporal variations. Recurrent neural networks
(RNNs) are powerful in learning the longer term temporal context in the audio
signals. CNNs and RNNs as classifiers have recently shown improved performances
over established methods in various sound recognition tasks. We combine these
two approaches in a Convolutional Recurrent Neural Network (CRNN) and apply it
on a polyphonic sound event detection task. We compare the performance of the
proposed CRNN method with CNN, RNN, and other established methods, and observe
a considerable improvement for four different datasets consisting of everyday
sound events.
"
gnn_citations,graph neural networks for citation analysis,489,2411.01763,0.67929065,How Analysis Can Teach Us the Optimal Way to Design Neural Operators,math.NA cs.LG cs.NA math.FA,"  This paper presents a mathematics-informed approach to neural operator
design, building upon the theoretical framework established in our prior work.
By integrating rigorous mathematical analysis with practical design strategies,
we aim to enhance the stability, convergence, generalization, and computational
efficiency of neural operators. We revisit key theoretical insights, including
stability in high dimensions, exponential convergence, and universality of
neural operators. Based on these insights, we provide detailed design
recommendations, each supported by mathematical proofs and citations. Our
contributions offer a systematic methodology for developing next-gen neural
operators with improved performance and reliability.
"
gnn_citations,graph neural networks for citation analysis,490,1202.2461,0.67923814,"How the Scientific Community Reacts to Newly Submitted Preprints:
  Article Downloads, Twitter Mentions, and Citations",cs.SI cs.DL physics.soc-ph,"  We analyze the online response to the preprint publication of a cohort of
4,606 scientific articles submitted to the preprint database arXiv.org between
October 2010 and May 2011. We study three forms of responses to these
preprints: downloads on the arXiv.org site, mentions on the social media site
Twitter, and early citations in the scholarly record. We perform two analyses.
First, we analyze the delay and time span of article downloads and Twitter
mentions following submission, to understand the temporal configuration of
these reactions and whether one precedes or follows the other. Second, we run
regression and correlation tests to investigate the relationship between
Twitter mentions, arXiv downloads and article citations. We find that Twitter
mentions and arXiv downloads of scholarly articles follow two distinct temporal
patterns of activity, with Twitter mentions having shorter delays and narrower
time spans than arXiv downloads. We also find that the volume of Twitter
mentions is statistically correlated with arXiv downloads and early citations
just months after the publication of a preprint, with a possible bias that
favors highly mentioned articles.
"
gnn_citations,graph neural networks for citation analysis,491,2508.07117,0.67914015,From Nodes to Narratives: Explaining Graph Neural Networks with LLMs and Graph Context,cs.LG,"Graph Neural Networks (GNNs) have emerged as powerful tools for learning over structured data, including text-attributed graphs, which are common in domains such as citation networks, social platforms, and knowledge graphs. GNNs are not inherently interpretable and thus, many explanation methods have been proposed. However, existing explanation methods often struggle to generate interpretable, fine-grained rationales, especially when node attributes include rich natural language. In this work, we introduce LOGIC, a lightweight, post-hoc framework that uses large language models (LLMs) to generate faithful and interpretable explanations for GNN predictions. LOGIC projects GNN node embeddings into the LLM embedding space and constructs hybrid prompts that interleave soft prompts with textual inputs from the graph structure. This enables the LLM to reason about GNN internal representations and produce natural language explanations along with concise explanation subgraphs. Our experiments across four real-world TAG datasets demonstrate that LOGIC achieves a favorable trade-off between fidelity and sparsity, while significantly improving human-centric metrics such as insightfulness. LOGIC sets a new direction for LLM-based explainability in graph learning by aligning GNN internals with human reasoning."
gnn_citations,graph neural networks for citation analysis,492,1606.07757,0.67885864,"A Taxonomy and Library for Visualizing Learned Features in Convolutional
  Neural Networks",cs.CV,"  Over the last decade, Convolutional Neural Networks (CNN) saw a tremendous
surge in performance. However, understanding what a network has learned still
proves to be a challenging task. To remedy this unsatisfactory situation, a
number of groups have recently proposed different methods to visualize the
learned models. In this work we suggest a general taxonomy to classify and
compare these methods, subdividing the literature into three main categories
and providing researchers with a terminology to base their works on.
Furthermore, we introduce the FeatureVis library for MatConvNet: an extendable,
easy to use open source library for visualizing CNNs. It contains
implementations from each of the three main classes of visualization methods
and serves as a useful tool for an enhanced understanding of the features
learned by intermediate layers, as well as for the analysis of why a network
might fail for certain examples.
"
gnn_citations,graph neural networks for citation analysis,493,2508.19884,0.6787307,Parameter-Free Structural-Diversity Message Passing for Graph Neural Networks,cs.LG,"Graph Neural Networks (GNNs) have shown remarkable performance in structured data modeling tasks such as node classification. However, mainstream approaches generally rely on a large number of trainable parameters and fixed aggregation rules, making it difficult to adapt to graph data with strong structural heterogeneity and complex feature distributions. This often leads to over-smoothing of node representations and semantic degradation. To address these issues, this paper proposes a parameter-free graph neural network framework based on structural diversity, namely SDGNN (Structural-Diversity Graph Neural Network). The framework is inspired by structural diversity theory and designs a unified structural-diversity message passing mechanism that simultaneously captures the heterogeneity of neighborhood structures and the stability of feature semantics, without introducing additional trainable parameters. Unlike traditional parameterized methods, SDGNN does not rely on complex model training, but instead leverages complementary modeling from both structure-driven and feature-driven perspectives, thereby effectively improving adaptability across datasets and scenarios. Experimental results show that on eight public benchmark datasets and an interdisciplinary PubMed citation network, SDGNN consistently outperforms mainstream GNNs under challenging conditions such as low supervision, class imbalance, and cross-domain transfer. This work provides a new theoretical perspective and general approach for the design of parameter-free graph neural networks, and further validates the importance of structural diversity as a core signal in graph representation learning. To facilitate reproducibility and further research, the full implementation of SDGNN has been released at: https://github.com/mingyue15694/SGDNN/tree/main"
gnn_citations,graph neural networks for citation analysis,494,1905.12410,0.6786565,"Citation concept analysis (CCA) - A new form of citation analysis
  revealing the usefulness of concepts for other researchers illustrated by two
  exemplary case studies including classic books by Thomas S. Kuhn and Karl R.
  Popper",cs.DL,"  In recent years, the full text of papers are increasingly available
electronically which opens up the possibility of quantitatively investigating
citation contexts in more detail. In this study, we introduce a new form of
citation analysis, which we call citation concept analysis (CCA). CCA is
intended to reveal the cognitive impact certain concepts -- published in a
document -- have on the citing authors. It counts the number of times the
concepts are mentioned (cited) in the citation context of citing publications.
We demonstrate the method using three classical examples: (1) The structure of
scientific revolutions by Thomas S. Kuhn, (2) The logic of scientific discovery
- Logik der Forschung: Zur Erkenntnistheorie der modernen Naturwissenschaft in
German -, and (3) Conjectures and refutations: the growth of scientific
knowledge by Karl R. Popper. It is not surprising -- as our results show --
that Kuhn's ""paradigm"" concept has had a significant impact. What is surprising
is that it has had such a disproportionately larger impact than Kuhn's other
concepts, e.g., ""scientific revolution"". The paradigm concept accounts for over
80% of the concept-related citations to Kuhn's work, and its impact is
resilient across all disciplines and over time. With respect to Popper,
""falsification"" is the most used concept derived from his books. Falsification,
after all, is the cornerstone of Popper's critical rationalism.
"
gnn_citations,graph neural networks for citation analysis,495,2205.09801,0.6784875,"Representation Power of Graph Neural Networks: Improved Expressivity via
  Algebraic Analysis",cs.LG cs.AI eess.SP stat.ML,"  Despite the remarkable success of Graph Neural Networks (GNNs), the common
belief is that their representation power is limited and that they are at most
as expressive as the Weisfeiler-Lehman (WL) algorithm. In this paper, we argue
the opposite and show that standard GNNs, with anonymous inputs, produce more
discriminative representations than the WL algorithm. Our novel analysis
employs linear algebraic tools and characterizes the representation power of
GNNs with respect to the eigenvalue decomposition of the graph operators. We
prove that GNNs are able to generate distinctive outputs from white
uninformative inputs, for, at least, all graphs that have different
eigenvalues. We also show that simple convolutional architectures with white
inputs, produce equivariant features that count the closed paths in the graph
and are provably more expressive than the WL representations. Thorough
experimental analysis on graph isomorphism and graph classification datasets
corroborates our theoretical results and demonstrates the effectiveness of the
proposed approach.
"
