Topic,Count,Name,Representation,Representative_Docs
60,385,60_brane_string_cosmology_cosmological,"['brane', 'string', 'cosmology', 'cosmological', 'bulk', 'solution', 'world', 'universe', 'dilaton', 'constant']","['brane world cosmology study brane cosmological model unusual law cosmological expansion brane report accord law energy density matter brane quadratically enter right hand new equation brane world contrast standard cosmology enter similar equation linearly result obtain absence curvature dependent term action brane paper derive field equation brane world embed dimensional spacetime case term present discuss cosmological solution result equation', 'einstein equation brane world carefully investigate gravitational equation brane world matter force gravity confine brane dimensional spacetime symmetry derive effective gravitational equation brane reduce conventional einstein equation low energy limit general argument conclude randall sundrum type theory hep predict brane negative tension anti gravity world exclude physical point view second type theory hep brane positive tension provide correct signature gravity case bulk spacetime exactly anti de sitter generically matter brane require spatially homogeneous bianchi identity allow deviation anti de sitter bulk situation relax bianchi identity relation weyl tensor energy momentum tensor present brane world scenario effective einstein equation cease valid era cosmological constant brane define case matter dominate potential energy scalar field', 'dilaton gravity brane derive dimensional field equation induce metric scalar field world volume brane dimensional bulk einstein gravity plus self interact scalar field calculate effective dimensional gravitational constant cosmological constant arbitrary form brane tension self interaction potential scalar field bulk addition canonical energy momentum tensor scalar field ordinary matter brane effective dimensional einstein equation include term scalar field gravitational wave bulk present solution correspond static minkowski brane world dynamical friedmann robertson walker brane world cosmology discuss induced coupling scalar field ordinary matter brane']"
61,384,61_chaotic_synchronization_attractor_map,"['chaotic', 'synchronization', 'attractor', 'map', 'chaos', 'lyapunov', 'series', 'system', 'couple', 'noise']","['chaotic time series estimation invariant properie state space certain deterministic non linear system chaotic behaviour time series derive system stochastic analyze linear technique uncover deterministic structure important allow construction realistic well model improve predictive capability paper describe key feature chaotic system include strange attractor lyapunov exponent emphasis state space reconstruction technique estimate property give scalar observation datum generate equation know display chaotic behaviour illustration compilation application real datum widely different field give chaos find present proceed build non linear model topic second paper series', 'characteristic distribution finite time lyapunov exponent study probability density finite time lyapunov exponent lle low dimensional chaotic system multifractal formalism describe density behave asymptotic long time limit significant finite size correction coordinate dependent depend nature dynamical state distribution local lyapunov exponent characteristic shape intermittent dynamic crisis dynamical correlation lead distribution stretch exponential tail fully develop chaos probability density cusp exact result present logistic map x intermittency density markedly asymmetric typical chaos know central limit theorem obtain gaussian density result local analysis provide information variation predictability dynamical attractor density characterize nonuniform spatial organization chaotic attractor robust noise measure experimental datum', 'synchronization chaotic map symmetric common noise synchronization identical chaotic system subject common noise subject recent research study chaotic system show synchronization actually induce non zero mean noise symmetric noise zero mean lead synchronization present synchronization achieve zero mean noise chaotic map large convergence region']"
62,379,62_knot_manifold_invariant_link,"['knot', 'manifold', 'invariant', 'link', 'hyperbolic', 'vassiliev', 'dehn', 'surgery', 'homology', 'legendrian']","['virtual knot group virtual knot define kauffman provide natural generalization classical knot invariant knot extend natural way invariant virtual knot paper study fundamental group virtual knot observe new unexpected phenomenon classical setting longitude knot trivial knot group group infinite cyclic classical knot group virtual knot group trivial longitude know second homology classical knot group trivial provide counterexample virtual knot arbitrary group g necessary sufficient condition existence virtual knot group map g specified behavior peripheral subgroup condition simplify arise classical setting', 'space knot consider space smooth knot sphere isotopic give knot aim find small subspace large space deformation retract torus knot hyperbolic knot subspace take orbit single maximally symmetric placement knot action rotation ambient sphere hold hyperbolic knot know exotic free action finite cyclic group sphere satellite knot situation complicated describable fairly simple term preliminary version paper include detail case satellite knot', 'knot energy knot invariant article elementary geometric combinatorial nature knot energy related new knot invariant x cross number introduce']"
63,368,63_network_fitness_mutation_population,"['network', 'fitness', 'mutation', 'population', 'landscape', 'cellular', 'specie', 'cell', 'biological', 'genetic']","['evolutionary model simple ecosystem review simple model asexual population evolve smooth landscape study basic model base cellular automaton analyze spatial mean field limit firstly evolution fix fitness landscape consider correspondence time evolution population equilibrium property statistical mechanic system investigate find limit mapping hold mutational meltdown eigen error threshold muller ratchet phenomenon study framework simplified model finally shape quasi species condition coexistence multiple specie static fitness landscape analyze second result apply study coexistence quasi specie presence competition obtain condition robust speciation effect asexual population', 'dynamic fitness landscape expansion small mutation rate study evolution asexual microorganism small mutation rate fluctuate environment develop technique allow expand formal solution evolution equation order mutation rate method apply discrete time continuous time system behavior continuous time system dominate average fitness landscape small mutation rate discrete time system instead geometric mean fitness determine system property case find situation arithmetic resp geometric mean fitness landscape degenerate region fitness fluctuate mean value present selective advantage region fitness stay mean effect cause vanish genetic diffusion low mutation rate absence strong diffusion population stay close fluctuating peak peak height average advantage peak height average', 'self organize critical model biological evolution punctuate equilibrium model biological evolution relative fitness different specie fundamental driving force evolution introduce mutation model fitness update cellular automaton process change fitness mutation follow gaussian distribution mean standard deviation scaling behavior observe numerical simulation indicate model self organize critical numerical experiment suggest model different belong universality class pac number']"
64,365,64_localization_disorder_random_anderson,"['localization', 'disorder', 'random', 'anderson', 'length', 'conductance', 'level', 'delocalization', 'system', 'disordered']","['energy level statistic localization electron random magnetic field method energy level statistic localization property electron move dimension presence perpendicular random magnetic field additional random disorder potential investigate model extended state recently propose exist middle band contrast calculation behavior near neighbor level space distribution finite size scale analysis find localize state suggest energy disorder range', 'dimensional anderson model localization random hopping examine localization property anderson hamiltonian diagonal disorder investigate behavior participation number eigenstate study multifractal property find state center band critical behavior system size consider result confirm independent analysis localization length strip help transfer matrix method add small additional onsite potential disorder critical state localized', 'diagonal disorder anderson model localization examine localization property anderson hamiltonian additional diagonal disorder transfer matrix method finite size scaling compute localization length study metal insulator transition mit function diagonal disorder energy dependence furthermore investigate different influence odd system size localization property quasi dimensional system apply finite size scale approach conjunction nonlinear fitting procedure yield critical parameter mit dimension find result critical exponent localization length agree exponent anderson model pure diagonal disorder']"
65,354,65_market_price_stock_agent,"['market', 'price', 'stock', 'agent', 'game', 'financial', 'volatility', 'option', 'strategy', 'return']","['simple model limit order drive market introduce study simple model limit order drive market trader model trade market price place limit order instruction buy sell certain stock price fall raise predefine level choice option purely random strategy involve execution price limit order determine simply offset recent market price random numerical simulation model reveal despite minimalistic rule price pattern generate model realistic feature fat tail price fluctuation distribution characterize crossover power law exponent long range correlation volatility non trivial hurst exponent price signal', 'herd behavior aggregate fluctuation financial market present simple model stock market random communication structure agent give rise heavy tail distribution stock price variation form exponentially truncate power law similar distribution observe recent empirical study high frequency market datum model provide link know market phenomenon heavy tail observe distribution stock market return hand herd behavior financial market hand particular study suggest relation excess kurtosis observe asset return market order flow tendency market participant imitate', 'price variation stock market agent large variation stock price happen sufficient frequency raise doubt exist model fail account non gaussian statistic construct simple model stock market argue large variation crowd effect agent imitate behavior variation different time scale relate systematic way similar levy stable distribution propose mandelbrot describe real market index simple realistic case exact result statistic variation derive mapping model diffusing annihilate particle solve quantum field theory method agent imitate respond recent market volatility different scaling behavior obtain case statistic price variation consistent empirical observation interplay rational trader behavior derive fundamental analysis stock include dividend noise trader behavior govern solely study market dynamic investigate relative number rational trader small bubble occur market price move outside range justify fundamental market analysis number rational trader large market price generally lock price range define']"
66,352,66_hole_black_collapse_singularity,"['hole', 'black', 'collapse', 'singularity', 'naked', 'horizon', 'gravitational', 'initial', 'spacetime', 'numerical']","['structure singularity gravitational collapse describe structure singularity form gravitational collapse spherically symmetric inhomogeneous dust collapse describe tolman bondi metric main new result relate general way formation black hole naked shell focus singularity result final fate collapse generic form regular initial datum data characterize term density velocity profile matter specify initial time slice collapse commence give generic density profile initial time slice exist corresponding velocity profile give rise strong curvature naked singularity establish strong naked singularity arise generic density profile establish similar result hold black hole formation keep model spherically symmetric consider general form matter field equation state p analyse nature non central singularity form collapse spherically symmetric perfect fluid subject weak energy condition', 'calculation gravitational wave form black hole collision disk collapse apply perturbation theory numerical spacetime simulation gravitational collapse black hole inaccurate total emit gravitational radiation determine main difficulty significant component radiation near zone strong field region time simulation break calculate emitted waveform match numerical simulation perturbation solution final state system approach schwarzschild black hole apply technique scenario head collision black hole collapse disk black hole reasonably accurate calculation radiation generate collide black hole form matter collapse', 'structure singularity spherical inhomogeneous dust collapse study structure singularity form gravitational collapse spherically symmetric inhomogeneous dust collapse describe tolman bondi metric parameter family solution einstein equation characterize free function radial coordinate mass function energy function main new result relate general way formation black hole naked shell focus singularity result final fate collapse generic form regular initial datum data characterize term density velocity profile matter specify initial time slice collapse commence issue strength stability singularity naked examine help analysis develop particular see strong curvature naked singularity develop generic form initial datum term initial density profile collapse configuration establish similar result hold black hole formation discuss physical constraint initial datum avoid shell crossing singularity shell focus naked singularity collapse necessarily end black hole preserve cosmic censorship result generalize early work inhomogeneous dust collapse special case provide clear insight phenomena black hole naked singularity formation gravitational collapse']"
67,349,67_bethe_ansatz_chain_vertex,"['bethe', 'ansatz', 'chain', 'vertex', 'integrable', 'boundary', 'baxter', 'xxz', 'equation', 'spin']","['thermodynamic bethe ansatz equation integrable spin chain thermodynamic bethe ansatz apply quantum integrable spin chain associate lie superalgebra string hypothesis derive set infinite number non linear integral equation thermodynamic bethe ansatz equation characterize free energy low temperature limit free energy discuss', 'exact bethe ansatz solution chain invariant open boundary condition nested bethe ansatz generalize open independent boundary condition depend continuous discrete free parameter find exact eigenvector eigenvalue vertex model spin chain boundary condition solution find diagonal family solution reflection equation possible combination bethe ansatz equation find de order finite size correction', 'bethe ansatz solution closed spin xxz heisenberg chain quantum algebra symmetry quantum algebra invariant integrable closed spin chain introduce analyse detail bethe ansatz equation energy eigenvalue model obtain high weight property bethe vector respect prove']"
68,338,68_fermion_chiral_lattice_gauge,"['fermion', 'chiral', 'lattice', 'gauge', 'overlap', 'wilson', 'ginsparg', 'anomaly', 'continuum', 'dirac']","['chiral fermion lattice overlap approach chiral gauge theory arbitrary lattice study double problem relation chiral anomaly examine case show doubler eliminate know perturbative result chiral anomaly recover consider multi flavour case general criterion construction anomaly free chiral gauge theory arbitrary lattice calculate second order term continuum approximation overlap formula dimension coincide bilinear effective action weyl fermion couple background gauge field finally formalism reproduce correct lorentz diffeomorphism gauge anomaly coupling weyl fermion gravitational maxwell field', 'lattice formulation chiral gauge theory present method implement gauge theory chiral fermion lattice', 'fermion interaction wilson yukawa approach lattice chiral gauge theory consider fermion gauge coupling wilson yukawa approach lattice chiral gauge theory lead order fermionic hopping parameter expansion find fermion gauge coupling chiral tree like structure argue fermion gauge coupling remain non zero continuum limit take higgs phase possible fermion scalar coupling approach consider evaluate fermion interaction external gauge field slightly modify model chiral structure general']"
69,332,69_baryon_quark_nucleon_factor,"['baryon', 'quark', 'nucleon', 'factor', 'chiral', 'moment', 'form', 'constituent', 'electromagnetic', 'heavy']","['baryon color flavor recently develop diagrammatic technique derive general result concern baryon expansion number qcd color spin flavor relation hold baryon limit form correction relation high order hold n number light quark flavor amplitude baryon emit meson meson loop attach baryon line unsupressed limit independent ambiguity extrapolation away n baryon flavor multiplet give spin grow argue expansion valid baryon spin arbitrary flavor quantum number include baryon isospin strangeness allow formulation expansion necessary identify physical baryon particular state symmetry manifest order group theory factor evaluate explicitly n illustrate expansion consider non singlet axial current baryon mass splitting matrix element s nucleon', 'decuplet baryon structure lattice qcd electromagnetic property baryon decuplet examine lattice simulation quenched qcd electric charge radius magnetic moment magnetic radius extract form factor preliminary result moment present give model independent insight shape quark distribution baryon ground state octet baryon analysis lattice result evidence spin dependent force mass effect electromagnetic property quark charge distribution radius indicate effect act oppose direction baryon dependence effective quark magnetic moment see dependence decuplet baryon subtle octet baryon particular interest lattice prediction magnetic moment new recent experimental measurement available lattice prediction ratio appear large experimental ratio lattice prediction magnetic moment ratio good agreement experimental ratio', 'baryon magnetic moment qcd base quark model loop correction study meson loop correction baryon magnetic moment start qcd base quark model derive early quenched approximation qcd model reproduce standard quark model extra correction binding quark loop correction necessary remove quenching calculation use heavy baryon perturbation theory chiral baryon meson coupling form factor characterize structure baryon composite particle form factor reflect soft wave function effect characteristic momenta mev usual chiral cutoff gev result model involve parameter quark moment parameter set momentum scale wavefunction find approach substantially improve agreement theoretical experimental value octet baryon magnetic moment average difference theoretical experimental moment extension decuplet state input predict moment hyperon excellent agreement measured moment']"
70,328,70_photoproduction_pion_reaction_threshold,"['photoproduction', 'pion', 'reaction', 'threshold', 'resonance', 'nucleon', 'production', 'eta', 'meson', 'section']","['dispersion theoretical approach threshold amplitude pion photoproduction prediction partial wave amplitude pion photoproduction near threshold mean dispersion relation fix free parameter approach determine fit experimental datum energy range mev mev observable near threshold find sensitive amplitude resonance region particular obtain good agreement exist threshold datum charge neutral pion production prediction agree result chiral perturbation theory neutral pion production neutron', 'relativistic calculation exclusive photoproduction eta meson complex nucleus relativistic model quasifree photoproduction eta meson complex nucleus develop interaction field introduce effective lagrangian contribution nucleon resonance nucleon bear term vector meson exchange diagram include nucleon eta wavefunction solution dirac klein gordon equation respectively final state interaction outgoing particle include optical potential effect interaction cross section photon asymmetry study find large calculation indicate energy near threshold exclusive reaction take place mainly formation resonance comparison non relativistic calculation difference approach cross section photon asymmetry detailed prediction reaction observable exclusive photoproduction', 'meson electroproduction electroproduction pion eta meson study nucleon formalism reaction present include polarization degree freedom theoretical approach discuss particular threshold region pion photoproduction consider recent development low energy theorem let quadrupole excitation present eta photoproduction calculation threshold region new mainz experiment demonstrate sensitivity reaction elementary coupling resonance parameter nuclear application point importance advantage light nucleus isospin structure reaction medium effect nucleon resonance']"
71,319,71_gravity_relativity_constraint_ashtekar,"['gravity', 'relativity', 'constraint', 'ashtekar', 'loop', 'general', 'metric', 'tensor', 'quantum', 'einstein']","['jones polynomial give rise physical state quantum general relativity solution diffeomorphism hamiltonian constraint quantum gravity find loop representation base ashtekar new variable diffeomorphism constraint easily solve consider loop functional knot invariant remain puzzle known knot invariant solution hamiltonian constraint jones polynomial give rise infinite set solution constraint quantum gravity illuminate structure space solution suggest existance deep connection quantum gravity knot theory dynamical level', 'combinatorial solution hamiltonian constraint ashtekar gravity dirac quantization analog ashtekar approach quantum gravity investigate provide diffeomorphism invariant regularization hamiltonian constraint find set solution hamiltonian constraint generalization solution discover jacobson smolin solution give particular linear combination spin network state classical counterpart solution degenerate metric quantum effect area operator nonvanishe action state discuss extend result', 'fermion quantum gravity study quantum system gravitational counterpart qed start standard einstein weyl theory reformulate term ashtekar variable construct perturbative quantum theory extend loop representation general relativity construct fermion equivalent loop variable surprisingly fermion incorporate loop representation simply include open curve loop space explicitely construct diffeomorphism hamiltonain operator fully solve pure gravity second construct background independent regularization technique theory retain clean geometrical feature pure quantum gravity particular hamiltonian constraint admit simple geometrical interpretation pure gravity counterpart surprisingly simple action code dynamic interact theory unravel dynamic theory study evolution fermion gravity system physical time define additional couple scalar field construct hamiltonian operator evolve system physical time hamiltonian finite diffeomorphism invariant simple geometrical action theory evolve clock time finally give combinatorial geometrical action hamiltonian set graph finite number end point action define topological feynman rule theory']"
72,306,72_polymer_chain_monomer_copolymer,"['polymer', 'chain', 'monomer', 'copolymer', 'length', 'solvent', 'melt', 'diblock', 'end', 'simulation']","['adsorption collapse transition linear polymer chain interact surface adsorb polymer chain study problem adsorption collapse transition linear polymer chain situate fractal container represent simplex lattice interact surface adsorb linear polymer chain adsorb chain monomer act pin site polymer chain problem solve exactly real space renormalization group transformation result phase diagram critical exponent give', 'dynamic short polymer chain solution present numerical analytical result describe effect hydrodynamic interaction dynamic short polymer chain solution molecular dynamic algorithm polymer couple direct simulation monte carlo algorithm solvent explicit expression velocity autocorrelation function centre mass polymer agree numerical result brownian dynamic hydrodynamic correlation sound wave scattering include', 'structure phase transition polymer blend diblock copolymer liquid crystalline polymer landau ginzburg approach polymer system discuss framework landau ginzburg model model derive mesoscopic edward hamiltonian conditional partition function discuss flexible semiflexible rigid polymer follow system study polymer blend flexible diblock multi block copolymer melt random copolymer melt ring polymer rigid flexible diblock copolymer melt mixture copolymer homopolymer mixture liquid crystalline polymer method study system mean field model self consistent loop approximation self consistent field theory follow problem study discuss phase diagram scatter intensity correlation function single chain statistic behavior single chain close critical point fluctuation induce shift phase boundary concentrate static equilibrium property polymer system']"
73,305,73_cosmic_shower_ray_air,"['cosmic', 'shower', 'ray', 'air', 'energy', 'ultra', 'ev', 'high', 'particle', 'primary']","['measure uhe cosmic ray composition track detector air shower array measure angle muon electron air shower propose method study primary cosmic ray mass composition near knee cosmic ray energy spectrum ev conventional tracking detector exist air shower array serve purpose like crt detector hegra array average radial muon angle examine function shower core distance experimental resolution calibrate tangential angle distribution method particularly promise measure change average mass number primary cosmic ray energy method describe experimental theoretical constraint discuss', 'test correlation ultra high energy cosmic ray high redshift source study correlation compact radio quasar gamma ray blazar arrival direction cosmic ray ev update list air shower detection monte carlo simulation reveal significant correlation random previous positive result appear effect small sample size consequently severely deflect evidence ultra high energy cosmic ray primary new particle particle new interaction electroweak scale produce high redshift active galactic nucleus', 'cosmic ray study origin investigation origin cosmic ray present different method discuss study cosmic gamma ray energy mev ev photon point place origin study mass composition cosmic ray reflect source morphology study cosmic ray energy ev high energy observe nature']"
74,296,74_granular_grain_material_stress,"['granular', 'grain', 'material', 'stress', 'vibrate', 'force', 'segregation', 'particle', 'flow', 'velocity']","['molecular dynamic arbitrarily shape granular particle propose new model description complex granular particle interaction molecular dynamic simulation granular material dimension grain compose triangle connect deformable beam particle allow convex concave present result simulation particle model', 'thermodynamic granular medium thermodynamic formulation move granular material propose fluctuation constant flux dissipation energy control granular ensemble pressure compression conjugate contact volume contactopy correspond response function dissipativity describe dissipation increase serve identify fluidization transition f noise granular ensemble consider granular medium gas elastically collide particle define granular temperature standard thermodynamic quantity pac', 'energy flow vibrate granular medium study vibrate granular medium investigate component energy flow particle particle dissipation energy input vibrate wall particle wall dissipation energy dissipate interparticle collision estimate exist theory granular material dilute theory extend include rotational kinetic energy granular material dense observed particle particle dissipation rate decrease little theoretical prediction observe rate energy input weight granular material time average vibration velocity time function ratio particle vibration velocity particle wall dissipation neglect theory play important role granular material dilute ratio gravitational potential energy kinetic energy vary factor previous simulation experiment show e dilute granular material delta dense granular material relate change exponent departure particle particle dissipation theoretical value']"
75,293,75_gravitational_wave_detector_interferometer,"['gravitational', 'wave', 'detector', 'interferometer', 'ligo', 'signal', 'binary', 'noise', 'interferometric', 'detection']","['detect stochastic background gravitational radiation signal processing strategy sensitivity analyze signal processing require optimal detection stochastic background gravitational radiation laser interferometric detector start basic assumption statistical property stochastic gravity wave background derive expression optimal filter function signal noise ratio cross correlation output gravity wave detector sensitivity level require detection calculate issue relate calculate signal noise ratio arbitrarily large stochastic background ii perform data analysis presence nonstationary detector noise iii combine datum multiple detector pair increase sensitivity stochastic background search iv correlate output detector v allow possibility correlate noise output detector discuss briefly describe computer simulation mimic generation detection simulated stochastic gravity wave signal presence simulated detector noise numerous graph table numerical datum major interferometer ligo wa ligo la virgo give treatment give paper accessible theorist involve datum analysis experimentalist involve detector design datum acquisition', 'observational limit gravitational wave binary neutron star galaxy optimal match filtering search hour datum ligo meter prototype laser interferometric gravitational wave detector gravitational wave chirp emit coalesce binary system galaxy test filter technique real interferometric datum upper limit rate r neutron star binary inspiral galaxy obtain confidence r hour similar experiment ligo interferometer provide constraint population tight binary neutron star system universe', 'gravitational wave astronomy anticipation source detect generation long baseline laser interferometric detector gravitational wave start collect datum carefully analyse plan performance compare expect strength astrophysical source scientific importance anticipated discovery gravitatinal wave signal reliability theoretical prediction take account analysis try conservative evaluate theoretical uncertainty source prospect detection have consider possible source place emphasis inspirale binary consist stellar mass black hole relic gravitational wave draw conclusion inspirale binary black hole likely detect initial ground base interferometer estimate initial interferometer event year black hole binary component mass signal noise ratio network detector consist geo virgo ligo appear possible source include coalesce neutron star unlikely detect initial instrument argue relic gravitational wave discover space base interferometer frequency interval hz signal noise ratio level']"
76,287,76_cluster_ray_rosat_temperature,"['cluster', 'ray', 'rosat', 'temperature', 'gas', 'cool', 'galaxy', 'profile', 'luminosity', 'abell']","['discovery x ray emission rom distant lense cluster galaxy z x ray emission distant lense cluster discover asca rosat hri observation spherical symmetric mass distribution model cluster assume lense estimate cluster mass factor high obtain x ray observation report distant cluster elliptical clumpy lens model propose kneib et surprisingly consistent x ray observation assume x ray emit hot gas isothermal hydrostatic equilibrium state existence cool flow central region cluster indicate short central cool time excess flux detect rosat hri compare asca flux show cool flow central region temperature measure asca mean emission weight cluster temperature case cool different virial temperature cluster conclude effect clumpiness non zero ellipticity mass distribution cluster essential explain observed feature giant luminous arc discrepancy strong lense x ray estimation mass cluster cluster', 'warps survey ii relation x ray evolution low luminosity cluster galaxy x ray select survey cluster galaxy distinguish hierarchical model growth structure universe present result x ray select flux surface brightness limit deep survey high redshift cluster group galaxy base rosat pspc point datum relation cluster survey consistent previous survey occupy flux range previously cover high redshift cluster luminosity range erg s luminosity poor cluster number high redshift low luminosity cluster consistent evolution x ray luminosity function redshift place limit factor confidence amplitude pure negative density evolution cluster luminosity contrast factor approx correspond number density evolution proportional find emss survey similar redshift high luminosity take result support hierarchical model mild negative evolution luminous cluster high redshift little evolution luminous common optically poor cluster model involve preheating x ray gas early epoch fit observation', 'abell nearby x ray bright massive galaxy cluster cluster recently recognize massive nearby cluster galaxy survey close galactic plane report rosat pspc observation object confirm cluster massive x ray emission detect cluster extend degree radius x ray image spherically symmetric show indication ongoing cluster merger strong interstellar absorption spectral analysis gas temperature determination difficult datum consistent overall gas temperature range kev sign temperature variation merger region mass estimate base x ray datum yield value extrapolate virial radius mpc rosat energy band kev cluster emission yield flux erg make bright cluster rosat sky survey cluster miss early x ray survey confuse neighbouring x ray bright galactic x ray binary large x ray flux make important target future study']"
77,279,77_casimir_sonoluminescence_bubble_force,"['casimir', 'sonoluminescence', 'bubble', 'force', 'vacuum', 'plate', 'energy', 'dielectric', 'effect', 'mirror']","['sign polarized magnetic version casimir force consider version casimir effect force control change angle casimir plate temperature nearby ring present simple argument sign casimir force', 'casimir effect physical manifestation zero point energy zero point fluctuation quantum field rise observable force material body call casimir force lecture present theory casimir effect primarily formulate term green function intimate relation casimir effect van der waal force application conductor dielectric body shape give case scalar electromagnetic fermionic field dimensional dependence effect describe finally ask question connection casimir effect phenomenon sonoluminescence', 'dimensional dynamical aspect casimir effect understand reality significance vacuum energy zero point fluctuation quantum field rise observable force material body call casimir force lecture present result theory casimir effect primarily formulate term green function intimate relation casimir effect van der waal force application conductor dielectric body shape give case scalar electromagnetic fermionic field dimensional dependence effect describe finally ask question connection casimir effect phenomenon sonoluminescence']"
78,268,78_banach_space_subspace_norm,"['banach', 'space', 'subspace', 'norm', 'operator', 'unconditional', 'sequence', 'orlicz', 'property', 'isomorphic']","['complement subspace space obtain interpolation z quotient subspace separable banach space x v separable banach space banach couple isometric intermediate space obtain real complex interpolation method contain complement subspace isomorphic property banach space include have non trivial cotype have radon nikodym property have analytic unconditional martingale difference sequence property pass intermediate space', 'interpolate hereditarily indecomposable banach space show banach space contain infinite dimensional close subspace quotient banach quotient banach space', 'property isometric structure banach space study compact operator mean introduce m main result state separable banach space space compact operator space bounded operator contain copy metric compact approximation property investigation special version lead result isometric structure class banach space instance simple necessary sufficient condition banach space embed isometrically finite dimensional space prove subspace embed isometrically contain subspace isomorphic']"
79,268,79_chaotic_quantum_chaos_classical,"['chaotic', 'quantum', 'chaos', 'classical', 'system', 'semiclassical', 'time', 'oscillator', 'matrix', 'orbit']","['dynamical peculiarity nonlinear quasiclassical system quantum classical correspondence dynamic nonlinear classically chaotic system analyse problem quantum chaos consist part quasiclassical quantisation chaotic system attempt understand classical chaos term quantum mechanic question partially solve gutzwill semiclassical trace formula eigenvalue chaotic system classical chaos derive quantum equation introduce decoherence process interaction system environment intermediate frequent measurement conclude continuously observable quasiclassical system evolve essentially classically like', 'quantum chaos short historical overview give development knowledge complex dynamical system special emphasis ergodicity chaos semiclassical quantization integrable chaotic system general trace formula discuss sound mathematical basis semiclassical quantization chaos conjecture present basis argue unique fluctuation property quantum mechanic universal define sense maximally random correspond classical system strongly chaotic property constitute quantum mechanical analogue phenomenon chaos classical mechanic quantum chaos find', 'chaotic scattering graph quantize compact graph show excellent paradigm quantum chaos bounded system connect lead infinity display feature characterize scatter system underlie classical chaotic dynamic derive exact expression scatter matrix exact trace formula density resonance term classical orbit analogous semiclassical theory chaotic scattering statistical analysis cross section resonance parameter compare prediction random matrix theory system propose convenient tool study generic behavior chaotic scattering system semiclassical description']"
80,267,80_protein_fold_dna_folding,"['protein', 'fold', 'dna', 'folding', 'native', 'sequence', 'conformation', 'acid', 'helix', 'amino']","['spin analog protein scaling fold property reach ground state spin system analogous protein evolve native state study folding time random ising spin system determine characteristic temperature relate folding optimal kinetic condition folding time scale system size power law non universal exponent similar happen model protein hand scale behavior characteristic temperature different model protein spin system protein folding property deteriorate system size', 'funnel pathway energy landscape protein folding synthesis understanding description protein folding impede complexity process complexity describe understand take statistical approach energetic protein conformation energy landscape statistical energy landscape approach explain unique behavior specific folding pathway occur protein generally explain distinction fold process common sequence peculiar individual sequence approach give new quantitative insight interpretation experiment simulation protein fold thermodynamic kinetic specifically picture provide simple explanation fold state order phase transition origin metastable collapse unfold state curved arrhenius plot observe laboratory experiment discrete lattice simulation relation quantitative idea fold pathway uni exponential multi exponential behavior protein fold experiment effect mutation folding discuss success energy landscape idea protein structure prediction describe use energy landscape approach analyze datum illustrate quantitative analysis recent simulation qualitative analysis experiment folding protein work unify previously propose idea concern mechanism protein fold delimit region validity idea different thermodynamic condition', 'read dimensional structure protein amino acid sequence information require folding protein contain amino acid sequence learn extract information predict detailed biological active dimensional structure protein sequence know situation particularly satisfactory keep fact linear sequence amino acid specify protein relatively simple carry determination fold native conformation elaborate x ray diffraction analysis perform crystal protein protein small nuclear magnetic resonance technique insight obtain lattice model simulation folding small protein few residue particular fact phenomenon essentially control conserve contact strongly interact amino acid stabilize local elementary structure form early folding process lead post critical fold core assemble work successful strategy read dimensional structure notional protein amino acid sequence']"
81,251,81_sn_ia_supernovae_explosion,"['sn', 'ia', 'supernovae', 'explosion', 'sne', 'supernova', 'type', 'detonation', 'progenitor', 'curve']","['broad band polarimetry supernovae sn polarimetric observation type ia supernovae sn ia type ii supernovae sn ii significant polarization detect sn ia level polarization order detect sn ii catalog sne polarization datum compile show distinct trend sn ii sufficient polarimetric datum polarization sn ia sample intrinsic polarization systematic difference polarization supernovae confirm raise interesting question concern mechanism lead supernova explosion observation enhance use sn ia tool determine distance scale technique suggest cautious utilize type ii distance determination caution link asphericity supernova measured intrinsic polarization complicate reflect light circumstellar material intervene interstellar material call light echo effect contribute substantially sn ii sn ia tight limit polarization sn ia constrain progenitor model extensive scatter nebulae symbiotic star system extensive mass loss', 'type ia supernova eso peculiar type ia supernova sn eso extensively observe beijing astronomical observatory lick observatory paper present discuss bvri photometry spectra collect month begin day maximum brightness light curve sn similar sn t slow decline rate b maximum sample datum b maximum unambiguously sn rise slowly wide peak normal type ia supernovae optical color evolution sn similar sn estimate extinction sn v mag compare bvri light curve sn t measure equivalent width interstellar na d absorption line conduct thorough comparison spectroscopic evolution sn sn t sn sn generally similar sn t show interesting difference epoch spectra sn indicate early transition dominant phase fe peak element b maximum si ii line sn short duration b maximum discuss implication observation sn model type ia supernovae specifically suggest sne ia result decelerate detonation white dwarf', 'optical spectra type ia supernovae present optical spectra obtain keck m telescope high redshift type ia supernovae sne ia discover high z supernova search team sn sn high redshift publish sn ia spectrum sne maximum light spectra take compare high z spectra low z normal peculiar sne ia sne ic ib ii significant difference sn normal sne ia low redshift sn appear sn ia resemble peculiar nearby sne ia']"
